ws_promo_sk,ws_wholesale_cost,ws_list_price,tpcds-1m-wsales_rate
1,44.17681,87.53544,0.0963731884057971
1,44.61033,83.437485,0.0963731884057971
1,47.05355,89.53427,0.0963731884057971
1,44.420876,85.78666,0.0963731884057971
2,47.664783,94.73263,0.07643390804597701
2,44.597862,94.56833,0.07643390804597701
2,43.770733,94.30752,0.07643390804597701
2,46.414642,97.163826,0.07643390804597701
3,48.24991,88.84459,0.08866333333333333
3,52.088608,101.610504,0.08866333333333333
3,54.960155,107.956985,0.08866333333333333
3,45.13072,88.82905,0.08866333333333333
4,49.87425,91.80816,0.0963731884057971
4,53.57933,102.824715,0.0963731884057971
4,48.3909,93.414406,0.0963731884057971
4,50.898964,99.4539,0.0963731884057971
5,47.35946,95.13612,0.12314351851851851
5,46.075756,91.84577,0.12314351851851851
5,47.402905,90.04688,0.12314351851851851
5,49.62076,97.798836,0.12314351851851851
6,47.382496,101.728165,0.08364465408805032
6,47.916233,98.255905,0.08364465408805032
6,49.110775,100.618965,0.08364465408805032
6,48.64486,103.39577,0.08364465408805032
7,51.00767,100.01501,0.08525320512820513
7,44.72034,83.51255,0.08525320512820513
7,48.805935,98.56127,0.08525320512820513
7,52.899487,102.578125,0.08525320512820513
8,53.967667,103.60766,0.11082916666666667
8,52.735703,104.030396,0.11082916666666667
8,50.11053,98.76333,0.11082916666666667
8,51.213936,101.349106,0.11082916666666667
9,49.762188,94.32232,0.09851481481481482
9,44.01882,88.403564,0.09851481481481482
9,44.08696,88.32022,0.09851481481481482
9,45.138493,84.05008,0.09851481481481482
10,50.73063,94.60529,0.09851481481481482
10,48.36494,87.69151,0.09851481481481482
10,50.36119,94.319145,0.09851481481481482
10,53.22293,107.46391,0.09851481481481482
11,50.361153,96.23898,0.05818926553672316
11,50.790897,105.957535,0.05818926553672316
11,52.98145,106.342834,0.05818926553672316
12,55.969868,109.93067,0.1055515873015873
12,50.77822,95.92385,0.1055515873015873
12,52.145386,102.21753,0.1055515873015873
12,51.18859,100.27693,0.1055515873015873
13,46.054543,91.9742,0.09235763888888888
13,49.035614,96.80071,0.09235763888888888
13,48.655922,95.953896,0.09235763888888888
13,47.95322,94.70206,0.09235763888888888
14,44.3796,92.961044,0.08364465408805032
14,49.5808,104.67444,0.08364465408805032
14,50.58037,104.885,0.08364465408805032
14,46.378403,93.94446,0.08364465408805032
15,52.117504,103.78675,0.09047278911564625
15,47.641613,101.79331,0.09047278911564625
15,49.7945,100.65201,0.09047278911564625
15,50.14555,103.418526,0.09047278911564625
16,51.403996,99.298485,0.07513841807909605
16,48.05442,96.95416,0.07513841807909605
16,49.445164,95.297485,0.07513841807909605
16,48.83439,97.253426,0.07513841807909605
17,46.715733,88.615074,0.11367094017094018
17,46.327816,92.87561,0.11367094017094018
17,46.663532,90.86983,0.11367094017094018
17,45.931625,87.7444,0.11367094017094018
18,50.718002,103.75535,0.12666190476190475
18,47.742558,101.17079,0.12666190476190475
18,47.44705,94.53383,0.12666190476190475
18,48.382053,99.9592,0.12666190476190475
19,47.953384,93.23007,0.1055515873015873
19,49.99491,95.64841,0.1055515873015873
19,50.620926,103.53111,0.1055515873015873
19,47.014854,94.45703,0.1055515873015873
20,48.60378,93.929375,0.11981531531531532
20,49.484222,102.84064,0.11981531531531532
20,49.847153,98.483185,0.11981531531531532
20,50.100544,104.96384,0.11981531531531532
21,47.987556,97.66359,0.10309689922480621
21,49.334423,102.28592,0.10309689922480621
21,49.228813,108.75728,0.10309689922480621
21,49.757214,103.54122,0.10309689922480621
22,50.643215,97.16907,0.08209567901234568
22,45.214848,94.276436,0.08209567901234568
22,53.275925,104.54878,0.08209567901234568
22,48.2894,89.75507,0.08209567901234568
23,49.034203,98.71565,0.07513841807909605
23,53.811028,107.863396,0.07513841807909605
23,48.522747,100.377625,0.07513841807909605
23,53.47459,98.111465,0.07513841807909605
24,53.48656,107.11499,0.08692483660130719
24,51.522232,93.875534,0.08692483660130719
24,51.5922,99.263535,0.08692483660130719
24,52.94632,101.863655,0.08692483660130719
25,47.75903,89.264015,0.09851481481481482
25,51.85815,100.20986,0.09851481481481482
25,50.813732,98.117065,0.09851481481481482
25,48.463253,89.84188,0.09851481481481482
26,45.757782,95.955345,0.094322695035461
26,51.15384,105.164246,0.094322695035461
26,51.878437,98.13318,0.094322695035461
26,47.77188,105.514015,0.094322695035461
27,47.349365,102.437935,0.1055515873015873
27,45.20973,100.146225,0.1055515873015873
27,50.95416,102.584305,0.1055515873015873
27,51.232403,104.332306,0.1055515873015873
28,53.118046,110.326004,0.09047278911564625
28,50.514523,99.55938,0.09047278911564625
28,46.85128,98.58281,0.09047278911564625
28,55.22105,110.24205,0.09047278911564625
29,47.76015,90.97042,0.07643390804597701
29,49.365177,94.459885,0.07643390804597701
29,48.56911,96.49038,0.07643390804597701
29,47.365345,92.44459,0.07643390804597701
30,49.469337,96.83236,0.09235763888888888
30,50.22188,100.35208,0.09235763888888888
30,48.84631,92.22454,0.09235763888888888
30,49.477978,97.30589,0.09235763888888888
31,50.383537,104.776726,0.1081260162601626
31,48.071697,98.656265,0.1081260162601626
31,49.929493,100.897575,0.1081260162601626
31,47.157707,101.1528,0.1081260162601626
32,49.107994,96.4077,0.10075378787878787
32,48.70348,99.02821,0.10075378787878787
32,46.37438,99.37761,0.10075378787878787
32,51.05784,99.33314,0.10075378787878787
33,45.759815,89.56979,0.11082916666666667
33,45.088085,87.31789,0.11082916666666667
33,46.906273,95.96222,0.11082916666666667
33,52.284573,101.615074,0.11082916666666667
34,49.214878,104.83286,0.08364465408805032
34,51.885445,105.16132,0.08364465408805032
34,52.51781,102.33338,0.08364465408805032
34,52.671288,99.53024,0.08364465408805032
35,48.04636,92.02833,0.08364465408805032
35,49.938023,97.21558,0.08364465408805032
35,49.79787,88.58202,0.08364465408805032
35,51.48654,95.35902,0.08364465408805032
36,50.259693,100.25267,0.09235763888888888
36,50.7088,98.78555,0.09235763888888888
36,46.125652,88.991875,0.09235763888888888
36,47.766346,97.17546,0.09235763888888888
37,51.71775,102.79729,0.08692483660130719
37,49.58819,98.458084,0.08692483660130719
37,51.066708,103.8752,0.08692483660130719
37,50.041565,101.26773,0.08692483660130719
38,50.947327,106.4502,0.08692483660130719
38,49.23017,103.36675,0.08692483660130719
38,48.36406,101.723946,0.08692483660130719
38,45.429733,95.9231,0.08692483660130719
39,49.15464,100.319176,0.07036772486772487
39,47.28788,95.8723,0.07036772486772487
39,45.592007,89.81552,0.07036772486772487
39,48.30547,96.564735,0.07036772486772487
40,49.67396,101.51858,0.08525320512820513
40,48.86446,97.82476,0.08525320512820513
40,54.12267,103.777565,0.08525320512820513
40,51.715603,103.77058,0.08525320512820513
41,49.00019,106.180176,0.09851481481481482
41,47.842167,99.46818,0.09851481481481482
41,49.21348,99.00448,0.09851481481481482
41,48.946983,99.957375,0.09851481481481482
42,52.877777,112.15446,0.09047278911564625
42,51.64872,105.11676,0.09047278911564625
