ws_promo_sk,ws_wholesale_cost,ws_list_price,tpcds-1m-wsales_rate
1,48.259045,92.88176,0.08695652173913043
1,43.024395,87.02845,0.08695652173913043
1,43.63673,88.68642,0.08695652173913043
1,45.090977,86.37343,0.08695652173913043
2,48.987385,91.79414,0.06896551724137931
2,50.76872,101.548615,0.06896551724137931
2,52.320137,101.51875,0.06896551724137931
2,49.443516,98.32419,0.06896551724137931
3,48.436478,90.34575,0.08
3,46.33497,91.4996,0.08
3,45.917866,95.92109,0.08
3,41.075123,76.142624,0.08
4,51.81907,97.62833,0.10869565217391304
4,49.77542,94.33832,0.10869565217391304
4,51.1263,95.12937,0.10869565217391304
4,51.54196,95.731674,0.10869565217391304
4,48.433685,93.08739,0.10869565217391304
5,44.535133,93.009834,0.1111111111111111
5,46.407467,100.08347,0.1111111111111111
5,47.720844,96.29876,0.1111111111111111
5,46.77272,94.419785,0.1111111111111111
6,51.341114,94.932655,0.07547169811320754
6,50.000557,95.51635,0.07547169811320754
6,48.98232,97.48563,0.07547169811320754
6,48.44923,92.78979,0.07547169811320754
7,48.88999,93.64067,0.07692307692307693
7,51.912075,103.76964,0.07692307692307693
7,50.72844,100.18125,0.07692307692307693
7,47.523777,91.87663,0.07692307692307693
8,53.406452,100.55255,0.125
8,46.802887,95.00023,0.125
8,53.48386,105.58963,0.125
8,50.801884,93.46619,0.125
8,47.830303,88.5366,0.125
9,49.839287,92.34412,0.1111111111111111
9,47.96588,93.961525,0.1111111111111111
9,49.639698,83.23341,0.1111111111111111
9,48.012154,99.561455,0.1111111111111111
9,47.489033,99.23994,0.1111111111111111
10,50.804333,103.13249,0.1111111111111111
10,47.09901,94.966095,0.1111111111111111
10,47.496807,94.514435,0.1111111111111111
10,53.735767,101.5108,0.1111111111111111
10,55.58601,103.32852,0.1111111111111111
11,46.530716,91.80942,0.05084745762711865
11,50.192364,95.290535,0.05084745762711865
11,48.137615,92.220505,0.05084745762711865
12,51.39103,93.95247,0.11904761904761904
12,51.399582,96.64849,0.11904761904761904
12,54.322117,107.39647,0.11904761904761904
12,52.022346,97.24692,0.11904761904761904
12,50.11016,97.55482,0.11904761904761904
13,49.18888,100.97968,0.08333333333333333
13,46.32411,90.64429,0.08333333333333333
13,51.89366,103.79685,0.08333333333333333
13,47.580036,88.498795,0.08333333333333333
14,53.479774,103.2396,0.09433962264150944
14,52.561604,103.55902,0.09433962264150944
14,47.26972,94.71222,0.09433962264150944
14,50.81359,100.71054,0.09433962264150944
14,53.64795,109.366516,0.09433962264150944
15,53.15681,107.2894,0.08163265306122448
15,49.62737,100.425705,0.08163265306122448
15,51.760212,99.84989,0.08163265306122448
15,51.288044,99.31747,0.08163265306122448
16,51.852444,108.027374,0.0847457627118644
16,51.827564,100.45296,0.0847457627118644
16,51.096283,104.07715,0.0847457627118644
16,51.813385,99.919395,0.0847457627118644
16,52.26383,100.42531,0.0847457627118644
17,48.08875,91.13289,0.1282051282051282
17,47.082584,94.2225,0.1282051282051282
17,47.16899,88.62441,0.1282051282051282
17,45.28313,88.47424,0.1282051282051282
17,52.823334,99.62684,0.1282051282051282
18,53.05425,100.94495,0.11428571428571428
18,49.551132,101.20405,0.11428571428571428
18,51.875675,101.73087,0.11428571428571428
18,47.697384,98.01417,0.11428571428571428
19,51.616554,99.93743,0.11904761904761904
19,48.17269,93.96767,0.11904761904761904
19,48.534657,91.65433,0.11904761904761904
19,48.914707,92.43292,0.11904761904761904
19,51.916462,96.0865,0.11904761904761904
20,48.825672,95.56875,0.10810810810810811
20,52.383366,102.053055,0.10810810810810811
20,48.993233,94.00638,0.10810810810810811
20,50.959938,103.81347,0.10810810810810811
21,50.723362,95.31542,0.11627906976744186
21,50.44432,100.300514,0.11627906976744186
21,54.18224,111.56961,0.11627906976744186
21,49.393246,98.844955,0.11627906976744186
21,51.934853,106.3285,0.11627906976744186
22,52.357853,105.36272,0.07407407407407407
22,50.66515,105.71928,0.07407407407407407
22,48.928257,103.87564,0.07407407407407407
22,54.636295,112.89781,0.07407407407407407
23,50.331165,98.501755,0.0847457627118644
23,49.86868,98.76994,0.0847457627118644
23,54.236267,104.144844,0.0847457627118644
23,47.864975,99.73004,0.0847457627118644
23,53.203556,101.462,0.0847457627118644
24,50.811604,108.16981,0.0784313725490196
24,51.16687,100.352196,0.0784313725490196
24,50.047264,97.99132,0.0784313725490196
24,53.660366,103.685425,0.0784313725490196
25,49.444088,97.56686,0.08888888888888889
25,46.223835,92.58083,0.08888888888888889
25,46.939568,93.33034,0.08888888888888889
