c_nationkey,c_acctbal,tpch-1m-customer_rate
0,-306.357389417001,0.010001384439850863
0,7624.2217263354705,0.010001384439850863
0,4730.938336624061,0.010001384439850863
0,1739.5152214171924,0.010001384439850863
0,4765.172866709102,0.010001384439850863
0,4728.435524987268,0.010001384439850863
0,9386.196965379488,0.010001384439850863
0,7644.427097495465,0.010001384439850863
0,7540.74065665455,0.010001384439850863
0,4729.685465719864,0.010001384439850863
0,7602.737848813803,0.010001384439850863
0,7572.935845688211,0.010001384439850863
0,1738.8520472842572,0.010001384439850863
0,4740.168228804762,0.010001384439850863
0,4672.476433742681,0.010001384439850863
0,1572.2232932258428,0.010001384439850863
0,7572.207478838023,0.010001384439850863
0,1710.6727517867034,0.010001384439850863
0,1685.6974365052079,0.010001384439850863
0,7634.624152662525,0.010001384439850863
0,7650.652098291038,0.010001384439850863
0,-287.3939659092696,0.010001384439850863
0,1580.869242518481,0.010001384439850863
0,1766.0184006110187,0.010001384439850863
0,4693.25842546152,0.010001384439850863
0,7504.21902055451,0.010001384439850863
0,4694.105068873067,0.010001384439850863
0,4625.252748516616,0.010001384439850863
0,9345.813504362457,0.010001384439850863
0,9402.168715615204,0.010001384439850863
0,4637.845616493966,0.010001384439850863
0,4665.494381905993,0.010001384439850863
0,4634.9819208427825,0.010001384439850863
0,-346.93690456262874,0.010001384439850863
0,4768.434741153728,0.010001384439850863
0,1749.8868462074392,0.010001384439850863
0,-300.3662830227476,0.010001384439850863
0,7601.666367001129,0.010001384439850863
0,7608.235031387095,0.010001384439850863
0,7687.627854427384,0.010001384439850863
0,-301.8698502859443,0.010001384439850863
0,1654.1622779296356,0.010001384439850863
0,7509.5256412525805,0.010001384439850863
0,-346.0405715689988,0.010001384439850863
0,4719.112794584822,0.010001384439850863
0,7549.654375400252,0.010001384439850863
0,1637.584265590881,0.010001384439850863
0,1673.4486294852254,0.010001384439850863
0,-308.6245519538364,0.010001384439850863
0,-313.26926886828596,0.010001384439850863
0,4691.829345535368,0.010001384439850863
0,4720.431603622741,0.010001384439850863
0,1676.0523596364087,0.010001384439850863
0,4651.521367172778,0.010001384439850863
0,7632.4103354694,0.010001384439850863
0,9376.925316279441,0.010001384439850863
0,4741.638868949638,0.010001384439850863
0,7611.151372370381,0.010001384439850863
0,7544.399406293204,0.010001384439850863
0,1662.3022058573301,0.010001384439850863
0,-356.50203465336176,0.010001384439850863
0,7632.170328024462,0.010001384439850863
0,7699.902663397829,0.010001384439850863
0,-350.26648963535683,0.010001384439850863
0,9379.284510926838,0.010001384439850863
0,7599.339847056918,0.010001384439850863
0,-313.6440661048207,0.010001384439850863
0,4676.8524665297155,0.010001384439850863
0,4688.470752246165,0.010001384439850863
0,4794.41833455372,0.010001384439850863
0,-266.6800687646649,0.010001384439850863
0,4482.85005402587,0.010001384439850863
0,1654.6122477727092,0.010001384439850863
0,-312.66151698856817,0.010001384439850863
0,-303.2133272193324,0.010001384439850863
0,4674.291095506199,0.010001384439850863
0,-322.9419700619104,0.010001384439850863
0,7612.472107734682,0.010001384439850863
0,4689.0446764268145,0.010001384439850863
0,4595.786290328912,0.010001384439850863
0,7518.671855461105,0.010001384439850863
0,4713.977195946254,0.010001384439850863
0,4760.7721847807425,0.010001384439850863
0,1734.6936866770757,0.010001384439850863
0,7569.366382843623,0.010001384439850863
0,7618.688303627825,0.010001384439850863
0,1637.000467117837,0.010001384439850863
0,4730.580169509287,0.010001384439850863
0,-311.00572010507403,0.010001384439850863
0,7597.402638079611,0.010001384439850863
0,4727.286248630947,0.010001384439850863
0,7650.464022505914,0.010001384439850863
0,1642.673612948913,0.010001384439850863
0,7671.877790752208,0.010001384439850863
0,1695.912754819588,0.010001384439850863
0,4676.0299274886665,0.010001384439850863
0,1722.187287958556,0.010001384439850863
0,7534.292425685639,0.010001384439850863
0,7644.300276208022,0.010001384439850863
0,7573.479789157245,0.010001384439850863
0,7564.409036403447,0.010001384439850863
0,4753.43051928887,0.010001384439850863
0,4741.112801147576,0.010001384439850863
0,1688.102999383119,0.010001384439850863
0,1708.1100156989623,0.010001384439850863
0,4632.643008725411,0.010001384439850863
0,9396.259163864763,0.010001384439850863
0,-290.4136307168733,0.010001384439850863
0,9387.008539056285,0.010001384439850863
0,7604.146786664742,0.010001384439850863
0,7657.311013886036,0.010001384439850863
0,-320.8050078472922,0.010001384439850863
0,-361.88838085959617,0.010001384439850863
0,4779.152733963878,0.010001384439850863
0,-329.723943611431,0.010001384439850863
0,1754.5096617446372,0.010001384439850863
0,7554.315358883656,0.010001384439850863
0,4709.69698950691,0.010001384439850863
0,4822.753223755178,0.010001384439850863
0,4699.591504561057,0.010001384439850863
0,4594.570074387816,0.010001384439850863
0,7586.4517795097345,0.010001384439850863
0,1651.3313817127203,0.010001384439850863
0,7542.282168712842,0.010001384439850863
0,1597.9326647161613,0.010001384439850863
0,4487.36935226791,0.010001384439850863
0,7577.240639216764,0.010001384439850863
0,7580.692030525805,0.010001384439850863
0,7372.443776570535,0.010001384439850863
0,7515.656051691125,0.010001384439850863
0,4687.154822380025,0.010001384439850863
0,7717.4928864590975,0.010001384439850863
0,4745.37000666712,0.010001384439850863
0,7644.302785317473,0.010001384439850863
0,7465.228710415601,0.010001384439850863
0,4730.143713031131,0.010001384439850863
0,-314.6583239872689,0.010001384439850863
0,7582.043017156185,0.010001384439850863
0,1617.3533068872773,0.010001384439850863
0,7535.723464033502,0.010001384439850863
0,4604.098028074686,0.010001384439850863
0,7652.033957710019,0.010001384439850863
0,7524.9554059804095,0.010001384439850863
0,1697.5543816529657,0.010001384439850863
0,1722.1284154629377,0.010001384439850863
0,1615.876541439286,0.010001384439850863
