ws_promo_sk,ws_wholesale_cost,ws_list_price,tpcds-1m-wsales_rate
1,51.797436,102.11972,0.17391304347826086
1,50.632595,96.60142,0.17391304347826086
1,50.094193,101.36093,0.17391304347826086
1,50.0746,100.11776,0.17391304347826086
1,51.86724,103.88621,0.17391304347826086
1,57.362442,110.51124,0.17391304347826086
1,58.346233,115.22599,0.17391304347826086
1,54.01516,108.102486,0.17391304347826086
2,55.82036,109.85302,0.15517241379310345
2,52.717567,103.15912,0.15517241379310345
2,56.100426,107.60055,0.15517241379310345
2,49.538876,95.2055,0.15517241379310345
2,52.77416,104.32919,0.15517241379310345
2,54.799007,107.7789,0.15517241379310345
2,55.47295,112.11412,0.15517241379310345
2,58.5655,118.94995,0.15517241379310345
2,54.86091,109.155594,0.15517241379310345
3,52.80405,106.63892,0.18
3,51.76497,95.8661,0.18
3,57.19377,111.28978,0.18
3,53.696495,100.18766,0.18
3,49.914806,94.41028,0.18
3,52.947567,104.515305,0.18
3,50.753372,95.84763,0.18
3,51.023956,97.701706,0.18
3,55.57813,105.97053,0.18
4,54.016453,104.34934,0.21739130434782608
4,55.981438,107.46753,0.21739130434782608
4,53.18252,100.24452,0.21739130434782608
4,57.214626,109.69907,0.21739130434782608
4,52.71064,101.479256,0.21739130434782608
4,53.5113,105.55558,0.21739130434782608
4,52.95468,99.3435,0.21739130434782608
4,48.19696,92.81326,0.21739130434782608
4,54.155933,102.32429,0.21739130434782608
4,55.261406,108.06382,0.21739130434782608
5,52.61737,111.1073,0.25
5,56.338364,116.295616,0.25
5,50.936752,102.88526,0.25
5,49.415283,92.85256,0.25
5,51.559658,100.717606,0.25
5,49.934055,99.65941,0.25
5,53.392544,110.84633,0.25
5,56.847225,113.40223,0.25
5,53.163296,107.416245,0.25
6,49.877686,98.513565,0.16981132075471697
6,51.013844,102.07492,0.16981132075471697
6,49.671085,95.511444,0.16981132075471697
6,50.978985,102.22298,0.16981132075471697
6,53.157555,105.715164,0.16981132075471697
6,47.237686,91.170784,0.16981132075471697
6,48.47758,91.18049,0.16981132075471697
6,57.062145,114.137985,0.16981132075471697
6,52.20771,103.80856,0.16981132075471697
7,56.161015,110.30483,0.15384615384615385
7,52.101418,103.85972,0.15384615384615385
7,53.29348,104.98679,0.15384615384615385
7,53.801266,109.16388,0.15384615384615385
7,56.53237,113.73979,0.15384615384615385
7,56.381824,107.3627,0.15384615384615385
7,49.838757,97.79648,0.15384615384615385
7,49.40615,99.40518,0.15384615384615385
8,55.46001,105.86314,0.25
8,52.648705,100.60338,0.25
8,55.134087,104.37639,0.25
8,52.11892,100.60033,0.25
8,56.806084,110.92951,0.25
8,53.51909,102.990616,0.25
8,54.058537,105.312515,0.25
8,54.350677,105.17529,0.25
8,57.86503,112.9654,0.25
8,50.923695,95.29463,0.25
9,52.868706,101.90359,0.24444444444444444
9,57.400932,113.49996,0.24444444444444444
9,52.962353,103.74124,0.24444444444444444
9,50.11631,100.10889,0.24444444444444444
9,58.46987,113.13668,0.24444444444444444
9,48.976448,91.162094,0.24444444444444444
9,51.7429,104.95271,0.24444444444444444
9,50.652077,93.75433,0.24444444444444444
9,50.615665,100.845,0.24444444444444444
9,49.521667,94.35188,0.24444444444444444
9,51.059532,99.622185,0.24444444444444444
10,51.455154,104.14865,0.2222222222222222
10,53.638054,107.41075,0.2222222222222222
10,57.95633,112.926025,0.2222222222222222
10,57.467224,115.486336,0.2222222222222222
10,53.259056,105.14118,0.2222222222222222
10,53.36877,106.488495,0.2222222222222222
10,53.702682,106.11251,0.2222222222222222
10,54.80299,109.52713,0.2222222222222222
10,54.054348,106.96595,0.2222222222222222
10,52.05489,104.39459,0.2222222222222222
11,49.7444,96.07061,0.11864406779661017
11,51.940613,100.89762,0.11864406779661017
11,50.3175,92.91168,0.11864406779661017
11,45.082493,84.227356,0.11864406779661017
11,53.162163,101.72947,0.11864406779661017
11,52.21669,101.3923,0.11864406779661017
11,47.916992,92.19616,0.11864406779661017
12,54.02213,107.264725,0.23809523809523808
12,50.448193,99.142586,0.23809523809523808
12,56.45241,111.33093,0.23809523809523808
12,51.339848,100.25739,0.23809523809523808
12,51.852566,101.84206,0.23809523809523808
12,55.923588,111.03718,0.23809523809523808
12,53.548386,106.90251,0.23809523809523808
12,56.862213,113.14098,0.23809523809523808
12,52.314434,99.311485,0.23809523809523808
12,55.86397,110.84463,0.23809523809523808
13,51.497604,104.90648,0.1875
13,49.813614,97.62501,0.1875
13,60.497475,124.84649,0.1875
13,48.69823,96.021774,0.1875
13,51.013855,97.31722,0.1875
13,49.755737,97.03216,0.1875
13,47.60184,85.54852,0.1875
13,49.72445,96.206,0.1875
13,45.353184,87.53692,0.1875
