ws_promo_sk,ws_wholesale_cost,ws_list_price,tpcds-1m-wsales_rate
42,24.152095513166145,52.261930341636294,0.20408163265306123
209,22.47549450287157,54.73370612802603,0.16981132075471697
92,72.13954714559954,106.99419630376518,0.1568627450980392
5,48.85894554070194,64.57555287740631,0.25
25,8.213336380549842,15.561224348259119,0.17777777777777778
9,47.29779135558007,110.33642708311578,0.24444444444444444
37,48.17751410659672,60.28914979260157,0.17647058823529413
7,73.09656603100301,161.970103281342,0.15384615384615385
27,92.86405532244707,237.57887876175866,0.23809523809523808
4,72.17789296192734,161.394909829361,0.21739130434782608
2,93.04085727176927,164.2798160270439,0.15517241379310345
18,20.405437541899722,17.60976318087072,0.2571428571428571
6,47.71275879655824,52.590249543562635,0.16981132075471697
4,23.688980137950054,50.22001370518536,0.21739130434782608
13,27.57551457810873,42.35175204225448,0.1875
225,23.44297428817479,152.7928897395571,0.23255813953488372
10,47.92376197789346,47.76178919858942,0.2222222222222222
3,91.91434128005761,108.75612178204501,0.18
171,47.428099018562726,104.56659237490845,0.1875
180,46.392648961434105,108.22629789625842,0.17307692307692307
1,47.28380532522312,54.233859593210965,0.17391304347826086
15,93.36590391457102,165.18455846463772,0.1836734693877551
139,91.86868312748823,232.91072263096677,0.16326530612244897
51,22.880212643472753,57.928684441958104,0.14754098360655737
151,24.29333599112343,54.790056601008686,0.2
24,77.75692334516492,113.68911610707083,0.1568627450980392
4,7.034649942101135,13.190545019955898,0.21739130434782608
135,94.09132834338634,219.1700246641154,0.2631578947368421
167,20.99061768666211,60.04948172769749,0.27906976744186046
164,94.58425131773689,149.09008433221544,0.16326530612244897
24,24.54042803568349,55.49247362199514,0.1568627450980392
4,49.63820734033542,107.14577715841877,0.21739130434782608
2,26.813872790027283,48.98202302138225,0.15517241379310345
56,47.81328411727645,62.967288994055735,0.25
8,50.100167094007624,105.35063412125116,0.25
196,26.202887914595358,54.0028926261959,0.2
5,75.47974554948088,156.2014475090832,0.25
33,72.31670076865186,119.18005544636642,0.275
112,45.940901884572185,49.13479877865253,0.2
29,26.912140219038267,109.7594444969077,0.1896551724137931
5,93.78980673818488,238.14915527783455,0.25
7,92.83628984476881,108.39006588248145,0.15384615384615385
55,47.83094162803486,167.69501922572957,0.16666666666666666
93,71.90061697784868,219.75720444608763,0.1875
166,91.92164391269212,14.22603740370942,0.1702127659574468
74,73.44185755131436,98.16308980951108,0.2
2,24.758342577096048,52.349370829562524,0.15517241379310345
14,92.32497863607222,157.52509716852805,0.18867924528301888
14,72.45730476190661,226.73154847336758,0.18867924528301888
5,21.643508710821223,56.74175948318308,0.25
21,90.76320376494951,225.34646058349875,0.23255813953488372
6,47.12706946341019,54.855873635197696,0.16981132075471697
8,94.13249529758109,221.10516577276,0.25
6,22.557227381724108,105.9246309628398,0.16981132075471697
7,25.232961015319372,56.555801624373444,0.15384615384615385
8,6.933192613073471,15.103729141545363,0.25
7,21.223587001773986,15.93976084770938,0.15384615384615385
7,7.590524708508568,14.549409792057403,0.15384615384615385
8,51.87646132730405,163.18818575236128,0.25
21,72.23100933504678,115.5696879571648,0.23255813953488372
7,92.18251311153253,227.9676709285894,0.15384615384615385
3,48.3177673329215,55.97006474491913,0.18
8,7.705295148334914,14.914589062350649,0.25
15,92.42697307465247,226.21766925967196,0.1836734693877551
6,25.03218746393752,103.75624295601698,0.16981132075471697
128,70.84586898638224,112.21769813104905,0.14516129032258066
39,92.19783963733951,105.20568414610646,0.15873015873015872
168,94.08897348655661,166.3896544749246,0.2702702702702703
39,74.737087288442,61.631986531451474,0.15873015873015872
8,53.64181631973902,163.49254386391164,0.25
8,71.05170310219329,102.8696799111065,0.25
136,20.41129979399822,54.10750369866961,0.14
5,20.909715641420792,49.30202073858641,0.25
10,5.666870956344733,15.936477903107633,0.2222222222222222
13,46.67410545921542,59.89133677034272,0.1875
13,73.18425942880017,160.45387916418576,0.1875
34,23.417049532947203,55.155558339499024,0.1509433962264151
9,28.835945196106646,56.966849863065605,0.24444444444444444
9,49.44205771068871,42.74469549738912,0.24444444444444444
12,79.21107955176774,156.84813820835646,0.23809523809523808
9,71.31994781300081,114.80714902129603,0.24444444444444444
9,47.06730696844571,61.57746720315417,0.24444444444444444
9,73.653741975676,162.45897896404637,0.24444444444444444
106,52.13737437108005,99.72387560167131,0.2558139534883721
60,50.679591016730214,111.44373283049065,0.18181818181818182
32,75.87789592837572,165.54839077672386,0.20454545454545456
129,53.66537164191195,102.81398576013865,0.17647058823529413
13,51.41053125762886,52.27550876073731,0.1875
12,24.86803616550728,54.10082742909325,0.23809523809523808
12,75.26854287447541,113.42665931812894,0.23809523809523808
62,52.01348367554404,61.76502712392547,0.225
10,25.168833981336217,53.3750906633847,0.2222222222222222
9,72.85221749175007,163.24519056037062,0.24444444444444444
41,91.73404018207347,165.21599475258722,0.2222222222222222
3,74.11798128659505,157.56869992976263,0.18
44,92.18301217080626,109.11071770163821,0.15254237288135594
9,45.933096775070396,65.09957143233049,0.24444444444444444
80,47.734853050459336,54.047960058626785,0.1702127659574468
46,92.67095579651826,168.32439588676385,0.2127659574468085
28,21.587433072506244,66.1343348924409,0.1836734693877551
16,6.578606360064239,60.417440163476265,0.1694915254237288
172,93.01740342197346,17.022981430183936,0.20408163265306123
12,76.01874068111748,110.63898159429937,0.23809523809523808
140,73.34441516791321,159.66511834772587,0.2777777777777778
32,73.1302175279098,65.23135721112155,0.20454545454545456
26,23.27882147913798,56.26122079550092,0.23404255319148937
2,23.485578611791148,54.00100737146324,0.15517241379310345
45,46.19822920948592,103.98743488003677,0.25
188,27.406200026436373,56.0700090365207,0.2391304347826087
202,44.5199017122012,95.68846517980641,0.2
2,20.067757648789843,15.047054639801395,0.15517241379310345
21,50.79576941794934,102.68194246049366,0.23255813953488372
141,7.393347071690922,16.1866792316387,0.14035087719298245
13,5.630257321166991,55.902260810020714,0.1875
78,48.36415418842104,102.41742912406087,0.2
15,90.46839957799396,20.07218948164997,0.1836734693877551
6,48.16564702224242,100.00811863098049,0.16981132075471697
13,94.70411609193908,232.37144479845156,0.1875
30,8.128890671188788,228.49060872572522,0.16666666666666666
32,75.10683189700217,240.69315761240642,0.20454545454545456
16,20.930514496586802,55.22372418801609,0.1694915254237288
16,43.71352492762264,62.55453755312655,0.1694915254237288
14,71.40240227681325,53.188281203456555,0.18867924528301888
30,79.92436402329314,215.2246649912942,0.16666666666666666
140,92.9354006932497,152.64909389858795,0.2777777777777778
14,7.870015762192169,16.49616149253602,0.18867924528301888
46,5.898046503033794,13.485991920422983,0.2127659574468085
22,23.467675726739767,59.15147846225448,0.16666666666666666
14,8.115140440428611,219.07627365006476,0.18867924528301888
15,7.255704365530749,51.578625629917056,0.1836734693877551
14,45.988627082617356,58.058788932238464,0.18867924528301888
31,49.816161878914876,58.32777520302898,0.21951219512195122
21,72.88917928065692,118.12084856573847,0.23255813953488372
7,49.189609966816015,49.06210723994746,0.15384615384615385
15,27.526099890781985,55.078780733669504,0.1836734693877551
8,73.75403905714509,114.52576435238456,0.25
7,91.81354236470027,18.337194096294354,0.15384615384615385
112,77.9553278798156,103.08393981821976,0.2
4,7.2948640190643,15.620428135713059,0.21739130434782608
48,73.00325588041486,113.696249623488,0.25
64,72.34176571807974,109.34113594343349,0.16
16,49.65070855900113,60.480056107950205,0.1694915254237288
36,5.523338607055709,20.122657456863738,0.16666666666666666
14,47.112107717276494,113.92352218269654,0.18867924528301888
14,28.305814850473148,60.37764348792853,0.18867924528301888
48,6.826029975565935,20.045772928846382,0.25
12,49.07449184803297,55.84983272548355,0.23809523809523808
12,49.282445349034305,94.50486831434432,0.23809523809523808
25,44.84753376446728,59.04788722089063,0.17777777777777778
2,70.22998176528833,155.51644723312413,0.15517241379310345
93,7.765974828060416,14.119913174902461,0.1875
2,46.14131299546552,58.376993432360536,0.15517241379310345
18,24.899087919419404,53.62530563620308,0.2571428571428571
7,68.67838845840791,159.65451399548573,0.15384615384615385
29,46.92291521786758,55.812771220115735,0.1896551724137931
10,92.87509710195887,108.71416566554622,0.2222222222222222
19,24.099546591870975,43.66672396097484,0.23809523809523808
1,73.34113042358914,161.4553945947957,0.17391304347826086
22,74.82995939261554,160.92314927379246,0.16666666666666666
19,71.6420311753888,103.58260446183479,0.23809523809523808
180,73.05041568268994,161.97958390646798,0.17307692307692307
146,5.620926436371411,11.59523190026321,0.18518518518518517
30,27.51107237666479,48.97185100675527,0.16666666666666666
23,21.424279873032432,14.00872325858302,0.1694915254237288
50,72.34615350312566,230.03190051494215,0.2702702702702703
26,46.80727551474816,57.86886232902379,0.23404255319148937
65,49.50664659526767,150.35968719132381,0.1702127659574468
152,73.32275126700044,160.32206974576775,0.18
24,6.981848268256163,19.252053670656746,0.1568627450980392
28,91.23841259240189,243.64307475829995,0.1836734693877551
17,71.49824749649522,174.88237784794552,0.28205128205128205
20,22.71567545372887,16.61309603628805,0.21621621621621623
8,6.545748547603656,15.670209731455431,0.25
87,72.07293450508617,149.49956224668924,0.18
20,69.3599394710275,106.37761668607583,0.21621621621621623
27,24.51381550815286,13.895071174244613,0.23809523809523808
32,8.648468862089167,13.144318559354943,0.20454545454545456
16,47.942093477988685,107.6057414139355,0.1694915254237288
156,8.01060758506009,55.75558633986138,0.20930232558139536
39,73.32511576667713,172.0433413840146,0.15873015873015872
20,71.6375079159607,166.63767797949237,0.21621621621621623
32,90.81924986385357,212.72231142851442,0.20454545454545456
19,26.40176723400755,62.54273920287183,0.23809523809523808
3,73.1313006814452,113.54298234327665,0.18
21,71.11375504857463,109.30776976962036,0.23255813953488372
20,20.81702427322801,51.35017402155014,0.21621621621621623
5,49.08152884249963,49.74732451427371,0.25
6,68.80250412498874,160.00259482899108,0.16981132075471697
21,68.61156207781076,167.46019534792754,0.23255813953488372
119,71.58330986103314,117.08244777466057,0.19148936170212766
54,41.60830971357888,60.04378887873186,0.325
95,71.64030102790282,175.57968166382636,0.3157894736842105
149,24.25479670977581,19.37863601859975,0.2777777777777778
21,45.26048764013862,117.58596363405333,0.23255813953488372
23,73.55260133032402,214.92122882457937,0.1694915254237288
6,20.5278977470466,53.11511632826281,0.16981132075471697
8,21.42099856091564,51.51653156926396,0.25
24,22.463319288606456,66.5910897701042,0.1568627450980392
159,90.92718159616746,106.33796587014537,0.23404255319148937
87,23.093171090734522,54.122203763424345,0.18
24,72.5567841667982,55.357176252843665,0.1568627450980392
88,6.566661447647441,14.217976488154946,0.1956521739130435
14,47.82518781891716,57.13000160118484,0.18867924528301888
8,91.13449820533097,166.98486842812585,0.25
16,70.22488792851796,149.00826015555572,0.1694915254237288
3,45.11978506189295,62.34904276446032,0.18
56,52.414975955127304,101.80888957383337,0.25
20,22.221532150986036,59.361576819120735,0.21621621621621623
23,25.99602373486782,63.25104208218272,0.1694915254237288
21,19.909871247771846,17.34801324279352,0.23255813953488372
21,23.087014682339287,65.65612074542071,0.23255813953488372
151,72.52489379912328,147.46433541939274,0.2
166,26.035004387988415,95.63726026111954,0.1702127659574468
15,74.42683766994325,114.04754346097776,0.1836734693877551
31,28.847521935515935,51.19775630085462,0.21951219512195122
7,76.6884158358059,155.7266903478769,0.15384615384615385
16,6.717079064473498,45.551547161800464,0.1694915254237288
24,7.166238329677022,56.618247990319034,0.1568627450980392
96,25.930506942844072,54.43829982593946,0.1836734693877551
24,6.575539661685941,14.71656163049052,0.1568627450980392
55,24.634422576695066,17.07767272545572,0.16666666666666666
56,71.5919427867894,172.58306023596955,0.25
20,53.07510992748348,105.32676355655572,0.21621621621621623
11,77.81834946782641,162.153081758646,0.11864406779661017
13,47.28575976324855,54.012401160616534,0.1875
59,22.121784876851983,56.78433043648388,0.1951219512195122
59,93.05506877018667,100.4954835864375,0.1951219512195122
53,51.028327885274365,160.48511895340494,0.17647058823529413
9,75.44975431377202,143.937708668336,0.24444444444444444
51,26.061118381020343,62.13733459154462,0.14754098360655737
42,47.257098141214996,57.457935458662064,0.20408163265306123
58,91.7349677085303,220.45457004481014,0.14285714285714285
27,25.618507773337463,54.555578380767464,0.23809523809523808
187,73.15416000226855,110.22084217876402,0.1875
94,69.93779031588666,222.75061857076452,0.16666666666666666
28,50.44391907790394,60.356157922100046,0.1836734693877551
60,48.94546162726699,120.5850085816276,0.18181818181818182
50,47.876772556037835,57.15125892712526,0.2702702702702703
25,24.976031763474552,108.08338943018956,0.17777777777777778
30,7.184352052561759,19.61747828441326,0.16666666666666666
29,7.989621956186297,15.30313353731205,0.1896551724137931
26,50.45207663842345,52.11944156177263,0.23404255319148937
124,52.53859313880617,107.14121928019608,0.16363636363636364
28,45.06998801923879,117.3546126566789,0.1836734693877551
44,93.02070784667228,153.9808438673007,0.15254237288135594
27,23.34422511299716,61.223367682173404,0.23809523809523808
15,52.26303133033391,44.11562361058536,0.1836734693877551
59,75.23630283949538,106.18248210447584,0.1951219512195122
159,71.99244626890872,65.17064202955584,0.23404255319148937
60,7.987294497811235,47.920830258783866,0.18181818181818182
31,47.12913568052041,59.07982698271434,0.21951219512195122
10,93.04980370229512,169.9763800117672,0.2222222222222222
91,21.813216294856446,52.3988921425859,0.17391304347826086
12,7.225707763643046,105.62846193961573,0.23809523809523808
155,25.145861912633414,68.4831465234234,0.17307692307692307
42,73.46739843469996,175.9138856517275,0.20408163265306123
28,47.18979217689619,115.20831024314445,0.1836734693877551
20,7.884678804280981,16.109446500274995,0.21621621621621623
32,8.577661268363787,49.74265250782069,0.20454545454545456
60,74.32497708579923,120.44569695059745,0.18181818181818182
44,6.288534178364444,11.173606651834167,0.15254237288135594
77,48.407177033091344,108.02958905798484,0.14814814814814814
59,91.25708300894993,240.97986685859922,0.1951219512195122
16,77.32613292336491,114.2925471961617,0.1694915254237288
29,26.39803658510135,51.28899831459729,0.1896551724137931
1,22.534775648319307,104.25316774347014,0.17391304347826086
29,70.44930595969144,107.09347850465028,0.1896551724137931
45,92.71789022876867,166.5938324458309,0.25
25,91.77185107062546,224.4415782451778,0.17777777777777778
7,74.53386394133777,149.97254872625626,0.15384615384615385
30,50.32681745853341,162.79233204226696,0.16666666666666666
30,48.477094079741995,101.57551389502346,0.16666666666666666
14,7.020123665524589,12.17549846390585,0.18867924528301888
14,51.420156284809195,54.27919976725106,0.18867924528301888
52,22.207710924875613,63.34691632053678,0.17543859649122806
14,24.10849590581469,52.27897955785333,0.18867924528301888
60,92.14944844272905,152.10590824760473,0.18181818181818182
32,48.77149559770018,55.64473086678709,0.20454545454545456
30,74.97972658628353,105.90274069202475,0.16666666666666666
44,92.91132268427268,111.68855185855307,0.15254237288135594
32,25.937361114144867,50.38200806142025,0.20454545454545456
9,75.09797074030898,151.0059136184853,0.24444444444444444
87,48.719888504762544,114.39949615796995,0.18
14,78.41362526168982,237.31423760041784,0.18867924528301888
16,45.541308153471945,112.74873888999826,0.1694915254237288
