ss_promo_sk,ss_wholesale_cost,ss_list_price,tpcds-1m-ssales_rate
1,7.910336081190735,8.769430918217953,0.009864712514092447
1,71.56516202366164,117.88783886995571,0.009864712514092447
1,19.685163178989104,36.25061974750695,0.009864712514092447
1,95.55662245858414,153.92756770693717,0.009864712514092447
1,91.65396135022297,121.81905236959781,0.009864712514092447
1,93.0634579532004,89.92327134538904,0.009864712514092447
1,19.621870108730228,22.81998206609375,0.009864712514092447
1,20.595218141179085,28.8746673862361,0.009864712514092447
1,38.694496297770165,42.17964766929378,0.009864712514092447
1,74.75162774712973,79.01042151640067,0.009864712514092447
1,67.02419893048486,120.25834356162385,0.009864712514092447
1,91.83346837470228,121.63998731640775,0.009864712514092447
1,72.64576867486687,118.07265779092627,0.009864712514092447
1,75.852289489891,115.86262939210376,0.009864712514092447
1,41.59013746406142,40.42977303427802,0.009864712514092447
1,40.11871236386508,42.93210486270112,0.009864712514092447
1,74.9818503683703,156.08780465594515,0.009864712514092447
1,93.84031692193227,118.34008581360251,0.009864712514092447
1,74.54179262314187,82.06445915019239,0.009864712514092447
1,20.422667505011482,30.26881064192198,0.009864712514092447
1,70.72261666751584,86.58063901329295,0.009864712514092447
1,21.889280650937412,34.48230798433195,0.009864712514092447
1,22.323960204636133,33.224512247216474,0.009864712514092447
1,48.96934342271204,73.37087592402246,0.009864712514092447
1,93.43221110728784,159.20976975357178,0.009864712514092447
1,91.548632273773,94.11611710054056,0.009864712514092447
1,47.97015654191409,34.699710405703726,0.009864712514092447
1,7.569866912562955,8.056126535880878,0.009864712514092447
1,20.27327389064176,36.1552934761251,0.009864712514092447
1,76.74717974875276,116.1990476380309,0.009864712514092447
1,16.606195783993147,38.958363473699876,0.009864712514092447
1,13.938359003504145,12.82602718572836,0.009864712514092447
1,7.255966412047555,20.807305290907212,0.009864712514092447
1,70.85637734555432,85.02461883978664,0.009864712514092447
1,68.8308227968168,89.05483076848566,0.009864712514092447
2,74.9055746018884,81.22864578112437,0.01020408163265306
2,38.92264593516877,46.7074413385061,0.01020408163265306
2,75.86929145467658,113.42992705937759,0.01020408163265306
2,3.809693399560564,12.16840033097729,0.01020408163265306
2,75.48183092764113,116.09644341767283,0.01020408163265306
2,74.34821550088392,116.28911664643861,0.01020408163265306
2,15.331972768255232,13.1084328247077,0.01020408163265306
2,4.115267281204691,8.037204649886617,0.01020408163265306
2,41.48568060335011,40.68745042323133,0.01020408163265306
2,93.46354737629657,162.55862428758485,0.01020408163265306
2,74.3003809915126,117.88492661656458,0.01020408163265306
2,47.12627746829219,37.06204375484429,0.01020408163265306
2,15.469613097753065,11.911355173458977,0.01020408163265306
2,20.686213945386857,31.455489954355766,0.01020408163265306
2,45.73210579487046,75.89501369544371,0.01020408163265306
2,49.446383292329884,74.54826821283227,0.01020408163265306
2,46.36969549980306,74.76475669353076,0.01020408163265306
2,70.34966279436101,122.51611696877114,0.01020408163265306
2,23.077998148499656,35.41679662698299,0.01020408163265306
2,6.634044180892813,25.060694182992858,0.01020408163265306
2,74.1047922281916,86.50985766089869,0.01020408163265306
2,71.88596026981486,118.10694125311839,0.01020408163265306
2,69.93352652732591,87.08982974186793,0.01020408163265306
2,21.73881773762409,31.860994161606918,0.01020408163265306
2,83.97454932374306,146.12013724998758,0.01020408163265306
2,78.25367584119844,154.33116185366475,0.01020408163265306
2,47.75636560246339,71.98103674646893,0.01020408163265306
2,73.84360988785639,117.80037708288604,0.01020408163265306
2,47.09299571161051,78.81391040349095,0.01020408163265306
2,70.6947515281374,123.9090624286942,0.01020408163265306
2,79.3129778682806,151.94563198453326,0.01020408163265306
2,75.57752810310161,116.40382582300902,0.01020408163265306
2,73.74162375304142,118.42498265570642,0.01020408163265306
2,69.64112151543674,88.85248837898018,0.01020408163265306
2,77.48263697281205,112.41829735273362,0.01020408163265306
3,19.664815781210933,38.401357356241896,0.010080645161290322
3,53.256188271596436,66.27846371687055,0.010080645161290322
3,14.570178567319392,11.116861197304546,0.010080645161290322
3,48.40860813349557,73.05213963328953,0.010080645161290322
3,46.2811691148868,76.51947444899453,0.010080645161290322
3,46.79463608835887,79.30794334450592,0.010080645161290322
3,47.024931916667214,75.16939784703101,0.010080645161290322
3,92.55824773681584,120.59441235854982,0.010080645161290322
3,68.589261934583,91.82534153413168,0.010080645161290322
3,84.39288932322732,146.30667142578716,0.010080645161290322
3,72.68686496880804,123.0543904434062,0.010080645161290322
3,71.08642148448907,86.67994417876099,0.010080645161290322
3,7.5064353495460505,14.848283185154902,0.010080645161290322
3,45.003733745355376,75.6106293782724,0.010080645161290322
3,72.80798328053895,116.81457235311625,0.010080645161290322
3,71.39432145105484,86.09476508147992,0.010080645161290322
3,45.47385964906859,80.17471991978722,0.010080645161290322
3,17.377013618114244,43.49825670377408,0.010080645161290322
3,93.63938979262754,116.83685146615917,0.010080645161290322
3,5.851841282012515,30.412321550971626,0.010080645161290322
3,20.56476668929196,34.52565297640461,0.010080645161290322
3,79.64690934618896,150.82589475764811,0.010080645161290322
3,77.26800707262943,152.01610549073837,0.010080645161290322
3,74.10163648582723,119.47974121893833,0.010080645161290322
3,55.279127434016566,102.92611406182161,0.010080645161290322
3,51.430616264874324,107.94832874889894,0.010080645161290322
3,6.97228052135483,25.10277005285958,0.010080645161290322
3,49.31699703499199,71.24607984525508,0.010080645161290322
3,93.42094300049007,162.2731830102098,0.010080645161290322
3,48.45095379280972,73.34345729055288,0.010080645161290322
3,38.12912270857574,41.306094767488,0.010080645161290322
3,78.8944022909238,152.5490230683923,0.010080645161290322
3,3.732227334973042,9.315332896917274,0.010080645161290322
3,69.74962937180695,88.56122577295652,0.010080645161290322
3,45.90642509465979,74.09650423686679,0.010080645161290322
4,20.806294257166034,36.68358436305189,0.009526478005043429
4,80.0147239926342,151.22597814041356,0.009526478005043429
4,15.903324774374312,10.39761686520768,0.009526478005043429
4,48.959246000007234,75.30042083617701,0.009526478005043429
4,95.10549778341715,157.6171875222844,0.009526478005043429
4,92.23654269999146,122.76844804539496,0.009526478005043429
4,24.8294783058376,33.746958022011725,0.009526478005043429
4,51.217398109869634,110.77666514650528,0.009526478005043429
4,46.96514833406517,69.44828916890192,0.009526478005043429
4,93.25191515370202,160.68481324658666,0.009526478005043429
4,29.53175960205285,60.84678017980292,0.009526478005043429
4,74.53319105869593,82.20855784746553,0.009526478005043429
4,16.065569042318813,13.508417036484138,0.009526478005043429
4,40.21753681704699,48.04947193392203,0.009526478005043429
4,79.50280326431334,153.3539378418528,0.009526478005043429
4,49.04247091228015,71.41580177849232,0.009526478005043429
4,47.786241433322076,71.58391995486033,0.009526478005043429
4,73.35374369091025,116.09930857839612,0.009526478005043429
4,29.817307437532225,60.6464809183815,0.009526478005043429
4,41.70045343572803,43.41757360015417,0.009526478005043429
4,20.404725103024738,36.387624170881125,0.009526478005043429
4,70.28671939019983,92.50122118424821,0.009526478005043429
4,73.4581137611685,117.07942151708394,0.009526478005043429
4,21.876089452924425,32.89687851852745,0.009526478005043429
4,50.31930923097874,72.4949307205775,0.009526478005043429
4,76.51874335840635,35.07562529684804,0.009526478005043429
4,16.38701227413368,11.879538636406805,0.009526478005043429
4,41.41031734896117,38.455779461427426,0.009526478005043429
4,68.12595002537391,93.5177340153569,0.009526478005043429
4,51.399479721932444,70.44374438148088,0.009526478005043429
4,55.92980795890097,146.33497759176524,0.009526478005043429
4,74.70708037813934,115.7343339808597,0.009526478005043429
4,23.589500396436044,32.80032691859326,0.009526478005043429
4,22.34672663308537,30.622352338572615,0.009526478005043429
5,5.611846870873276,8.52966606124494,0.00963718820861678
5,38.40169970298225,46.25071106903308,0.00963718820861678
5,21.100698896129217,32.02218876922453,0.00963718820861678
5,49.30749764028996,72.13105033589999,0.00963718820861678
5,5.926110062165204,8.263217579139955,0.00963718820861678
5,54.66559369864659,105.21653660152917,0.00963718820861678
5,47.393846955345396,74.06072612458661,0.00963718820861678
5,78.97765388424912,154.91395091683134,0.00963718820861678
5,16.166322530398237,11.969577355017629,0.00963718820861678
5,7.964919997236985,17.218538716854173,0.00963718820861678
5,4.982405813107324,8.232849534006435,0.00963718820861678
5,67.50832178269766,127.4137619168038,0.00963718820861678
5,58.16712061691721,99.0249317705227,0.00963718820861678
5,94.10265011498026,159.26630686289104,0.00963718820861678
5,71.41895607634044,100.9498188818313,0.00963718820861678
5,19.786639066156724,36.546380633866505,0.00963718820861678
5,92.61462794378788,120.2460122395195,0.00963718820861678
5,75.9005347744903,113.5388459783787,0.00963718820861678
5,21.845103086756453,32.878744370951175,0.00963718820861678
5,41.91284751075068,75.29867166093881,0.00963718820861678
5,43.45843329486415,39.496448051565096,0.00963718820861678
5,57.79086719485748,96.99715788284892,0.00963718820861678
5,39.21888737971558,41.955922874341205,0.00963718820861678
5,78.51719018347517,109.00348278351197,0.00963718820861678
5,55.49035704819504,99.88081532171984,0.00963718820861678
5,73.00849540239946,116.19100763528405,0.00963718820861678
5,79.30845808936336,152.81525506658275,0.00963718820861678
5,70.17055853792228,118.13429941741734,0.00963718820861678
5,24.165666101464666,27.731983714442514,0.00963718820861678
5,94.21621849861383,160.53007298484584,0.00963718820861678
5,26.421510578798255,65.48609564358672,0.00963718820861678
5,71.68277451116977,122.21787054099714,0.00963718820861678
