s_nationkey,s_suppkey,s_acctbal,tpch-1m-supplier_rate
0,84084.0,7399.310162226489,0.09785202863961814
0,87273.0,7258.940465762096,0.09785202863961814
0,78818.0,4620.094443401342,0.09785202863961814
0,79329.0,4741.645169884571,0.09785202863961814
0,82977.0,7322.19166765143,0.09785202863961814
0,5037.0,4751.118742281996,0.09785202863961814
0,87140.0,7356.2800261246375,0.09785202863961814
0,94076.0,7280.129979602835,0.09785202863961814
0,92850.0,2475.0398746619853,0.09785202863961814
0,87097.0,7210.473318958513,0.09785202863961814
0,89499.0,4485.920600540461,0.09785202863961814
0,76035.0,781.2989930026412,0.09785202863961814
0,93184.0,4610.070873835185,0.09785202863961814
0,90974.0,9168.797712385429,0.09785202863961814
0,88323.0,4742.9865345068165,0.09785202863961814
0,76833.0,2399.3115320370166,0.09785202863961814
0,94076.0,7309.236508393023,0.09785202863961814
0,89287.0,7154.768533894017,0.09785202863961814
0,87140.0,4782.775042396129,0.09785202863961814
0,91547.0,2449.234320651691,0.09785202863961814
0,85437.0,2467.820386573397,0.09785202863961814
0,1148.0,9205.161901886537,0.09785202863961814
0,92863.0,2506.938002370386,0.09785202863961814
0,81009.0,2433.033167589662,0.09785202863961814
0,85878.0,4751.074754678238,0.09785202863961814
0,89825.0,4801.407049120013,0.09785202863961814
0,77395.0,9222.57235306431,0.09785202863961814
0,75769.0,7318.051049616209,0.09785202863961814
0,91036.0,2513.393327279242,0.09785202863961814
0,86476.0,9211.795154285663,0.09785202863961814
0,90460.0,4718.117390940452,0.09785202863961814
0,78818.0,4770.6606531166535,0.09785202863961814
0,79452.0,7231.170296866202,0.09785202863961814
0,86569.0,7320.331186579688,0.09785202863961814
0,86817.0,2556.8840455238624,0.09785202863961814
0,85355.0,2485.9495039567764,0.09785202863961814
0,79321.0,4751.08200018141,0.09785202863961814
0,91036.0,7178.168711175947,0.09785202863961814
0,78793.0,7398.839914660775,0.09785202863961814
0,76401.0,9171.843692670538,0.09785202863961814
0,92241.0,7204.378632067726,0.09785202863961814
1,3649.0,7225.704838810739,0.10344827586206896
1,505.0,786.7764472558192,0.10344827586206896
1,88182.0,2398.8499822771246,0.10344827586206896
1,92834.0,2488.001578794421,0.10344827586206896
1,87799.0,9115.545804991953,0.10344827586206896
1,86066.0,4615.530505084938,0.10344827586206896
1,93011.0,2441.2224637202225,0.10344827586206896
1,76078.0,2539.4036024084357,0.10344827586206896
1,76401.0,4698.759960607763,0.10344827586206896
1,85805.0,7517.958324441721,0.10344827586206896
1,2951.0,7277.965674019119,0.10344827586206896
1,85139.0,4843.960749395023,0.10344827586206896
1,86749.0,7465.931380829601,0.10344827586206896
1,88126.0,7323.819162287682,0.10344827586206896
1,2951.0,4800.665111848845,0.10344827586206896
1,92778.0,7203.272521714211,0.10344827586206896
1,87346.0,2558.975792338776,0.10344827586206896
1,88130.0,7326.967011670391,0.10344827586206896
1,90324.0,7395.91622590941,0.10344827586206896
1,90321.0,2603.5078212585936,0.10344827586206896
1,90319.0,2469.7988173727995,0.10344827586206896
1,78550.0,4844.180811364877,0.10344827586206896
1,93190.0,2517.0080609371885,0.10344827586206896
1,10243.0,9205.782712611019,0.10344827586206896
1,1954.0,9255.845198253957,0.10344827586206896
1,86731.0,2600.9598572021646,0.10344827586206896
1,76023.0,2517.7476014582467,0.10344827586206896
1,78989.0,7396.848701121762,0.10344827586206896
1,2951.0,4774.887003194928,0.10344827586206896
1,90324.0,9158.663780735369,0.10344827586206896
1,87952.0,7285.84560462917,0.10344827586206896
1,91468.0,783.5984455825168,0.10344827586206896
1,85835.0,4674.3442788669345,0.10344827586206896
1,155.0,4762.562755371918,0.10344827586206896
1,93923.0,7293.751041307099,0.10344827586206896
1,79981.0,772.8408905737732,0.10344827586206896
1,76189.0,4594.481991589908,0.10344827586206896
1,88269.0,7171.653562508352,0.10344827586206896
1,88275.0,2500.163275706275,0.10344827586206896
1,85910.0,7441.92668852123,0.10344827586206896
1,86589.0,2447.4834211334583,0.10344827586206896
1,87476.0,4950.557508549617,0.10344827586206896
1,90324.0,7265.937490878066,0.10344827586206896
1,87346.0,7388.540220685446,0.10344827586206896
1,88193.0,4898.4911349502645,0.10344827586206896
2,88854.0,2510.9449630493236,0.09247311827956989
2,89613.0,4799.079424652813,0.09247311827956989
2,87258.0,7205.798640496617,0.09247311827956989
2,89307.0,7325.940711191177,0.09247311827956989
2,89490.0,7251.477347087041,0.09247311827956989
2,89307.0,2495.078785915316,0.09247311827956989
2,89613.0,7094.227877780523,0.09247311827956989
2,86557.0,4820.605104675566,0.09247311827956989
2,86833.0,9213.570117529636,0.09247311827956989
2,79590.0,7365.059813067438,0.09247311827956989
2,87156.0,9241.88014526831,0.09247311827956989
2,88344.0,2417.421548227601,0.09247311827956989
2,89589.0,9235.415587900525,0.09247311827956989
2,88034.0,2531.515044218811,0.09247311827956989
2,80035.0,2474.088954372112,0.09247311827956989
2,87258.0,2415.3989701943647,0.09247311827956989
2,87421.0,786.9875048299687,0.09247311827956989
2,85878.0,4950.961919558187,0.09247311827956989
2,89281.0,2578.004695219666,0.09247311827956989
2,86167.0,2524.397979672173,0.09247311827956989
2,76196.0,4821.815569460824,0.09247311827956989
2,77899.0,7381.43223648521,0.09247311827956989
2,89584.0,7142.4476178669365,0.09247311827956989
2,77166.0,7421.557947214138,0.09247311827956989
2,86189.0,700.5319283114715,0.09247311827956989
2,87112.0,2530.790409556208,0.09247311827956989
2,86812.0,7145.905604528017,0.09247311827956989
2,88852.0,799.6519786301154,0.09247311827956989
2,77517.0,2533.03422411959,0.09247311827956989
2,89685.0,7297.647711701898,0.09247311827956989
2,77648.0,2519.1970597309546,0.09247311827956989
2,2183.0,4833.068620910507,0.09247311827956989
2,86141.0,4775.955023791722,0.09247311827956989
2,92463.0,2500.3383600596535,0.09247311827956989
2,77674.0,2475.244359596508,0.09247311827956989
2,77419.0,4837.708665180914,0.09247311827956989
2,89307.0,7394.79692551423,0.09247311827956989
2,89589.0,4866.220783137413,0.09247311827956989
2,88358.0,4687.004790905333,0.09247311827956989
2,87156.0,9231.174360061976,0.09247311827956989
2,89307.0,757.9596949659506,0.09247311827956989
2,89464.0,7258.933956390885,0.09247311827956989
2,86155.0,2432.470415448524,0.09247311827956989
3,77220.0,9292.204613828075,0.09129511677282377
3,89446.0,2416.0734357962788,0.09129511677282377
3,11713.0,2512.073445004263,0.09129511677282377
3,86840.0,2620.5292479102595,0.09129511677282377
3,89249.0,7430.719061843187,0.09129511677282377
3,89094.0,4688.954533647997,0.09129511677282377
3,77601.0,7269.938126286927,0.09129511677282377
3,93190.0,4790.04582595138,0.09129511677282377
3,89065.0,786.2153352639259,0.09129511677282377
3,93190.0,2459.2842370649255,0.09129511677282377
3,87156.0,2467.945559044631,0.09129511677282377
3,89094.0,7314.852059623313,0.09129511677282377
3,93805.0,7266.61124583692,0.09129511677282377
3,85118.0,2511.349405176387,0.09129511677282377
3,87156.0,9204.378712208014,0.09129511677282377
3,11737.0,2487.4400863032934,0.09129511677282377
3,89595.0,7202.33487637927,0.09129511677282377
3,79407.0,718.2237835168886,0.09129511677282377
3,89471.0,726.7423543188037,0.09129511677282377
3,86691.0,9197.695021043453,0.09129511677282377
3,79962.0,4839.178206472806,0.09129511677282377
3,4022.0,769.5338280888129,0.09129511677282377
3,93584.0,7211.560816092076,0.09129511677282377
3,89586.0,740.54822186151,0.09129511677282377
3,1033.0,2499.153914653978,0.09129511677282377
3,76662.0,7346.088577697848,0.09129511677282377
3,94498.0,2323.494006191317,0.09129511677282377
3,760.0,4712.852009790257,0.09129511677282377
3,87156.0,2479.2171645155126,0.09129511677282377
3,79407.0,7269.53274662978,0.09129511677282377
3,78980.0,7366.263540630136,0.09129511677282377
3,11713.0,2510.7981018542314,0.09129511677282377
3,80005.0,4781.268422833338,0.09129511677282377
3,94029.0,7327.452135018042,0.09129511677282377
3,2214.0,2553.964666663835,0.09129511677282377
3,88669.0,7300.246097352193,0.09129511677282377
3,11380.0,2548.175063286405,0.09129511677282377
3,14096.0,2420.72771312038,0.09129511677282377
3,2214.0,2478.1375394858346,0.09129511677282377
3,3594.0,9192.156041000633,0.09129511677282377
3,86786.0,4848.969619450024,0.09129511677282377
3,86840.0,9200.627485783116,0.09129511677282377
3,85469.0,2460.4254257393436,0.09129511677282377
4,85587.0,723.9784734289052,0.10886075949367088
4,87902.0,4828.687769585613,0.10886075949367088
4,90982.0,7361.590209203192,0.10886075949367088
4,93870.0,2510.6937328528206,0.10886075949367088
4,90963.0,7331.095985250295,0.10886075949367088
4,75709.0,7296.513539417945,0.10886075949367088
4,91406.0,9203.647344249226,0.10886075949367088
4,86484.0,7304.716213373342,0.10886075949367088
4,90135.0,4815.378437574721,0.10886075949367088
4,75502.0,821.4100919767241,0.10886075949367088
4,90469.0,2533.7763259290027,0.10886075949367088
4,76435.0,2477.021120429258,0.10886075949367088
4,76941.0,779.213862610773,0.10886075949367088
4,86155.0,2527.636084975089,0.10886075949367088
4,86523.0,7350.380215481072,0.10886075949367088
4,91404.0,731.3822564186822,0.10886075949367088
4,86066.0,4794.242579895779,0.10886075949367088
4,,6751.418617042321,0.10886075949367088
4,87112.0,2479.389257200117,0.10886075949367088
4,91412.0,7280.091386662154,0.10886075949367088
4,86637.0,9220.239199774413,0.10886075949367088
4,86189.0,2549.1348606098236,0.10886075949367088
4,85441.0,7278.967227597553,0.10886075949367088
4,76401.0,790.8660515173026,0.10886075949367088
4,91406.0,786.4740919401432,0.10886075949367088
4,89869.0,4755.994083234991,0.10886075949367088
4,86765.0,7368.182068786066,0.10886075949367088
4,91203.0,7307.286527360288,0.10886075949367088
4,85625.0,4762.494561627573,0.10886075949367088
4,91275.0,7347.090927428442,0.10886075949367088
4,86664.0,2483.425704186379,0.10886075949367088
4,80772.0,7327.11435627101,0.10886075949367088
4,86107.0,4662.814531078902,0.10886075949367088
4,88358.0,4723.129220796645,0.10886075949367088
4,87409.0,4824.919461888145,0.10886075949367088
4,85625.0,4786.00253845001,0.10886075949367088
4,87894.0,4863.106726722748,0.10886075949367088
4,93901.0,2476.551125765755,0.10886075949367088
4,91406.0,7266.099742405939,0.10886075949367088
4,90809.0,2510.516174686783,0.10886075949367088
4,85454.0,739.109157399264,0.10886075949367088
4,85563.0,802.16439970732,0.10886075949367088
4,77483.0,7330.588378877078,0.10886075949367088
5,786.0,770.8948492570859,0.109375
5,6422.0,4759.425375498495,0.109375
5,86833.0,2413.6907028309256,0.109375
5,76125.0,792.3256471149658,0.109375
5,90974.0,7230.085077233931,0.109375
5,86581.0,2506.286584864633,0.109375
5,76446.0,4796.260138895454,0.109375
5,2078.0,2493.804842376407,0.109375
5,89408.0,2430.3486819653085,0.109375
5,85835.0,4851.713370179498,0.109375
5,86277.0,2464.695369849185,0.109375
5,85820.0,2585.250607966248,0.109375
5,1761.0,7332.428366330366,0.109375
5,4808.0,4803.160806448206,0.109375
5,86691.0,9169.524470496552,0.109375
5,1784.0,4791.421716579409,0.109375
5,84095.0,7348.96177989068,0.109375
5,76446.0,4761.737162400052,0.109375
5,87145.0,2440.2411998612115,0.109375
5,78958.0,2499.092401745141,0.109375
5,86903.0,4804.749536079474,0.109375
5,76144.0,4840.901501887714,0.109375
5,1958.0,2513.550321658862,0.109375
5,76144.0,4866.829134965181,0.109375
5,89963.0,9273.955664566414,0.109375
5,1574.0,2550.7922521089567,0.109375
5,76422.0,2480.3194807405152,0.109375
