s_nationkey,s_suppkey,s_acctbal,tpch-1m-supplier_rate
0,91036,7271.672112601067,0.09785202863961814
0,89825,2209.713557720866,0.09785202863961814
0,87273,9136.651554985145,0.09785202863961814
0,86855,2325.8870752848106,0.09785202863961814
0,77405,7337.0080126443745,0.09785202863961814
0,87258,9191.346963902146,0.09785202863961814
0,89347,7425.928367076209,0.09785202863961814
0,88344,4714.641727951717,0.09785202863961814
0,88258,691.4422210971229,0.09785202863961814
0,88084,7188.27765565853,0.09785202863961814
0,86216,9141.65107151152,0.09785202863961814
0,86107,7161.057388476068,0.09785202863961814
0,90949,635.4318079737641,0.09785202863961814
0,89825,9185.829690186523,0.09785202863961814
0,89026,7135.340054128477,0.09785202863961814
0,85696,4757.902890199365,0.09785202863961814
0,91036,2362.5873212401907,0.09785202863961814
0,93410,694.0159588858198,0.09785202863961814
0,89175,603.301028753421,0.09785202863961814
0,87785,620.0518681413266,0.09785202863961814
0,89584,7186.8806636187555,0.09785202863961814
0,85706,2399.252468447644,0.09785202863961814
0,86071,7319.284742866833,0.09785202863961814
0,88436,9150.43795684049,0.09785202863961814
0,89499,7236.702472083417,0.09785202863961814
0,88258,686.2979275094576,0.09785202863961814
0,87263,7330.204185821684,0.09785202863961814
0,84904,4698.403176856954,0.09785202863961814
0,88258,731.1882242189233,0.09785202863961814
0,87429,2329.909837573322,0.09785202863961814
0,85100,7166.325805684793,0.09785202863961814
0,91458,683.072927117696,0.09785202863961814
0,86689,2427.4423544789993,0.09785202863961814
0,85433,9133.949277910031,0.09785202863961814
0,89825,696.717844777768,0.09785202863961814
0,89639,4633.278111568727,0.09785202863961814
0,86581,2321.6633288390976,0.09785202863961814
0,86909,4796.205427646514,0.09785202863961814
0,87220,4559.544994122292,0.09785202863961814
0,89288,7154.06867526652,0.09785202863961814
0,87745,9100.985343300454,0.09785202863961814
1,87944,2452.386167921123,0.10344827586206896
1,78823,717.5256288381364,0.10344827586206896
1,88585,7219.08692617036,0.10344827586206896
1,89375,7223.771427086542,0.10344827586206896
1,79939,7182.196805074733,0.10344827586206896
1,88585,7319.106696770177,0.10344827586206896
