c_nationkey,c_acctbal,tpch-1m-customer-with-inc_rate
0,2815.1815450605036,0.015480175699994195
0,4916.548756967275,0.015480175699994195
0,6233.015443581806,0.015480175699994195
0,7114.129529523504,0.015480175699994195
0,2166.866032575506,0.015480175699994195
0,7996.211043916461,0.015480175699994195
0,3166.2681596754305,0.015480175699994195
0,-356.9022599459425,0.015480175699994195
0,9167.918516165064,0.015480175699994195
0,9151.740834037146,0.015480175699994195
0,3853.332221981387,0.015480175699994195
0,6908.292291938676,0.015480175699994195
0,7930.49424137932,0.015480175699994195
0,9200.061044415994,0.015480175699994195
0,614.2890761279572,0.015480175699994195
0,9783.541367177684,0.015480175699994195
0,4680.75132678307,0.015480175699994195
0,7775.988299775641,0.015480175699994195
0,8384.603791326615,0.015480175699994195
0,-31.39107179552957,0.015480175699994195
0,255.93927715304466,0.015480175699994195
0,1075.4439753774873,0.015480175699994195
0,5437.318460790117,0.015480175699994195
0,5266.340964109594,0.015480175699994195
0,-96.85942326173466,0.015480175699994195
0,629.0734583423331,0.015480175699994195
0,3104.162836447456,0.015480175699994195
0,2525.612851370088,0.015480175699994195
0,9494.053738236755,0.015480175699994195
0,1894.6411129406042,0.015480175699994195
0,6458.031538315451,0.015480175699994195
0,-363.2163263819285,0.015480175699994195
0,63.26819834147943,0.015480175699994195
0,7800.040306802536,0.015480175699994195
0,6087.480767628201,0.015480175699994195
0,589.6737849702871,0.015480175699994195
0,7172.472464132964,0.015480175699994195
0,4606.358895456154,0.015480175699994195
0,5351.59392957175,0.015480175699994195
0,-381.6415323368783,0.015480175699994195
0,-763.2960043007245,0.015480175699994195
0,2229.544305424749,0.015480175699994195
0,9067.63916061321,0.015480175699994195
0,-112.00940482924076,0.015480175699994195
0,6519.278443827325,0.015480175699994195
0,5815.742624769153,0.015480175699994195
0,1434.5347313060352,0.015480175699994195
0,9167.137906562266,0.015480175699994195
0,1114.1485405291485,0.015480175699994195
0,3702.829789337727,0.015480175699994195
0,6015.015112257113,0.015480175699994195
0,2630.22650878099,0.015480175699994195
0,8662.224518730343,0.015480175699994195
0,-455.0485580217306,0.015480175699994195
0,4057.0193191539975,0.015480175699994195
0,4453.854709581588,0.015480175699994195
0,8503.052064921707,0.015480175699994195
0,2464.859653293596,0.015480175699994195
0,1929.3343703593978,0.015480175699994195
0,7226.976426264612,0.015480175699994195
0,8763.439977118507,0.015480175699994195
0,7338.715815917893,0.015480175699994195
0,-873.6590599387896,0.015480175699994195
0,8915.28111031014,0.015480175699994195
0,1582.4263506552488,0.015480175699994195
0,8926.649632225108,0.015480175699994195
0,5573.428915641169,0.015480175699994195
0,6156.759937813375,0.015480175699994195
0,7497.307896373018,0.015480175699994195
0,9457.675601619925,0.015480175699994195
0,-647.1254553156332,0.015480175699994195
0,5668.1075525075485,0.015480175699994195
0,3192.2278630547553,0.015480175699994195
0,5193.201003310386,0.015480175699994195
0,9058.156303740214,0.015480175699994195
0,2794.4053741037897,0.015480175699994195
0,8246.27125416806,0.015480175699994195
0,8684.423617872448,0.015480175699994195
0,-620.0312126801648,0.015480175699994195
0,4066.869965632772,0.015480175699994195
0,9162.771869072274,0.015480175699994195
0,6253.920853375286,0.015480175699994195
0,8034.2294060136155,0.015480175699994195
0,4358.9634329103,0.015480175699994195
0,5380.46480559089,0.015480175699994195
0,1016.9367086822876,0.015480175699994195
0,8453.427050685657,0.015480175699994195
0,424.2491876202698,0.015480175699994195
0,7195.682047403433,0.015480175699994195
0,8228.016484289543,0.015480175699994195
0,2173.11564846623,0.015480175699994195
0,4551.333147952863,0.015480175699994195
0,6709.487973453773,0.015480175699994195
0,5515.023237848578,0.015480175699994195
0,7959.408036615163,0.015480175699994195
0,7283.081928398118,0.015480175699994195
0,4061.2688994924515,0.015480175699994195
0,5388.589625945409,0.015480175699994195
0,9623.64159485794,0.015480175699994195
0,6949.206827815953,0.015480175699994195
0,3990.640446385824,0.015480175699994195
0,2075.057768574948,0.015480175699994195
0,1282.0991821726768,0.015480175699994195
0,3552.027316914422,0.015480175699994195
0,2484.093208219314,0.015480175699994195
0,2138.605802559386,0.015480175699994195
0,7328.832256452166,0.015480175699994195
0,3496.7226973520665,0.015480175699994195
0,406.0787839802992,0.015480175699994195
0,8627.812027991276,0.015480175699994195
0,749.8807238080981,0.015480175699994195
0,2128.173924095332,0.015480175699994195
0,9814.198112626515,0.015480175699994195
0,575.5867817237024,0.015480175699994195
0,-136.5880209058773,0.015480175699994195
0,3801.6013465141623,0.015480175699994195
0,8761.060774990929,0.015480175699994195
0,1452.6993562195703,0.015480175699994195
0,1833.5293638486228,0.015480175699994195
0,7176.208078713233,0.015480175699994195
0,8696.44117992714,0.015480175699994195
0,5766.701279601446,0.015480175699994195
0,9409.736537307648,0.015480175699994195
0,4439.155709998536,0.015480175699994195
0,7288.240782150145,0.015480175699994195
0,6630.2043403102525,0.015480175699994195
0,858.7012327428182,0.015480175699994195
0,2854.7680989111623,0.015480175699994195
0,-703.7732781725629,0.015480175699994195
0,7640.680049756676,0.015480175699994195
0,156.8943723873822,0.015480175699994195
0,3896.223871775063,0.015480175699994195
0,6717.299959232466,0.015480175699994195
0,1197.2123833419353,0.015480175699994195
0,8446.25442467453,0.015480175699994195
0,6652.742673326091,0.015480175699994195
0,-395.5940981212304,0.015480175699994195
0,441.15328009938435,0.015480175699994195
0,-165.7138383631506,0.015480175699994195
0,395.2074961038202,0.015480175699994195
0,2289.763553468222,0.015480175699994195
0,-791.5482716406555,0.015480175699994195
0,6471.363555352204,0.015480175699994195
0,6425.652929939659,0.015480175699994195
0,8234.660173722932,0.015480175699994195
0,3448.745156739068,0.015480175699994195
0,-654.3245901887701,0.015480175699994195
0,457.3743317586175,0.015480175699994195
0,9058.530793227772,0.015480175699994195
0,446.59606699732285,0.015480175699994195
0,8897.212040901279,0.015480175699994195
0,239.13695074172756,0.015480175699994195
0,8281.622853349621,0.015480175699994195
0,1035.9843867131578,0.015480175699994195
0,8660.449751999275,0.015480175699994195
0,983.0157648957006,0.015480175699994195
0,3970.837074190152,0.015480175699994195
0,4257.777929507712,0.015480175699994195
0,6252.55626230181,0.015480175699994195
0,-623.6921043610812,0.015480175699994195
0,-644.4433532838646,0.015480175699994195
0,5748.9226905379455,0.015480175699994195
0,732.5985843250465,0.015480175699994195
0,7231.318257516795,0.015480175699994195
0,-630.2166082785061,0.015480175699994195
0,4205.139990027708,0.015480175699994195
0,3418.8137618173614,0.015480175699994195
0,1081.0770509080921,0.015480175699994195
0,7844.980511318292,0.015480175699994195
0,161.8676785604747,0.015480175699994195
0,1106.6302256231527,0.015480175699994195
0,5464.521121608345,0.015480175699994195
0,9143.489752715437,0.015480175699994195
0,6674.800989232563,0.015480175699994195
0,4012.324854432479,0.015480175699994195
0,7263.571118660236,0.015480175699994195
0,5339.097623716937,0.015480175699994195
0,4130.8956394024535,0.015480175699994195
0,4296.841197165293,0.015480175699994195
0,5373.568371093801,0.015480175699994195
0,5546.175551236485,0.015480175699994195
0,3908.1701295918315,0.015480175699994195
0,9652.768722181754,0.015480175699994195
0,1110.6882134348489,0.015480175699994195
0,4637.014526984157,0.015480175699994195
0,6155.743409161315,0.015480175699994195
0,845.6649367604792,0.015480175699994195
0,3083.3200033924873,0.015480175699994195
0,1988.1118235567249,0.015480175699994195
0,2489.2589639336566,0.015480175699994195
0,5372.806025123071,0.015480175699994195
0,-257.692460759451,0.015480175699994195
0,8369.988720145462,0.015480175699994195
0,3818.443375369523,0.015480175699994195
0,6124.026927049779,0.015480175699994195
0,1434.0017706701005,0.015480175699994195
0,4012.999122523644,0.015480175699994195
0,769.2269726836771,0.015480175699994195
0,6308.9068359255925,0.015480175699994195
0,4992.487645347529,0.015480175699994195
0,9141.513142295908,0.015480175699994195
0,4622.43231973351,0.015480175699994195
0,8136.456578615208,0.015480175699994195
0,-690.4729401505557,0.015480175699994195
0,3816.930780601857,0.015480175699994195
0,8031.734793502799,0.015480175699994195
0,1400.2819826644825,0.015480175699994195
0,893.7491809065102,0.015480175699994195
0,7030.111306131775,0.015480175699994195
0,5971.256235254943,0.015480175699994195
0,4845.598123266004,0.015480175699994195
0,9251.737077280448,0.015480175699994195
0,2441.1017314781307,0.015480175699994195
0,1017.8663526705174,0.015480175699994195
0,2437.448608903319,0.015480175699994195
0,1265.576185986874,0.015480175699994195
0,5275.786765972804,0.015480175699994195
0,5778.311579486751,0.015480175699994195
0,46.28808281367674,0.015480175699994195
0,9750.709064670964,0.015480175699994195
0,7586.445303273443,0.015480175699994195
0,1941.8138466384091,0.015480175699994195
0,6671.1428392592325,0.015480175699994195
0,-585.2964706818614,0.015480175699994195
0,7859.36912383907,0.015480175699994195
0,5079.366896608837,0.015480175699994195
0,179.87458116644683,0.015480175699994195
0,2788.601603246712,0.015480175699994195
0,-533.5304401027024,0.015480175699994195
0,5389.8230149549645,0.015480175699994195
0,1632.1299884515054,0.015480175699994195
0,7737.195752891013,0.015480175699994195
0,6890.626671301803,0.015480175699994195
0,2626.1827617994577,0.015480175699994195
0,6984.113382221178,0.015480175699994195
0,2633.116661318191,0.015480175699994195
0,9195.102515701172,0.015480175699994195
0,7575.314959291604,0.015480175699994195
0,5580.611873939775,0.015480175699994195
0,3931.5133439264473,0.015480175699994195
0,1059.5646063244385,0.015480175699994195
0,355.42906206436646,0.015480175699994195
