s_nationkey,s_acctbal,tpch-1m-supplier_rate
0,7409.339706657414,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,801.4965265319756,0.09785202863961814
0,9223.732236225667,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,9223.732236225667,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,9223.732236225667,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,9223.732236225667,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,2599.910379645707,0.09785202863961814
0,7409.339706657414,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,801.4965265319756,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,4996.230102992681,0.09785202863961814
0,2599.910379645707,0.09785202863961814
1,9223.732236225667,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,9223.732236225667,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,9223.732236225667,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,801.4965265319756,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,801.4965265319756,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,9223.732236225667,0.10344827586206896
1,9223.732236225667,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,9223.732236225667,0.10344827586206896
1,7409.339706657414,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,801.4965265319756,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,2599.910379645707,0.10344827586206896
1,801.4965265319756,0.10344827586206896
1,4996.230102992681,0.10344827586206896
1,7409.339706657414,0.10344827586206896
2,4996.230102992681,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,801.4965265319756,0.09247311827956989
2,4996.230102992681,0.09247311827956989
2,4996.230102992681,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,9223.732236225667,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,4996.230102992681,0.09247311827956989
2,801.4965265319756,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,9223.732236225667,0.09247311827956989
2,801.4965265319756,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,801.4965265319756,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,801.4965265319756,0.09247311827956989
2,4996.230102992681,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,801.4965265319756,0.09247311827956989
2,4996.230102992681,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,801.4965265319756,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,7409.339706657414,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,2599.910379645707,0.09247311827956989
2,4996.230102992681,0.09247311827956989
2,4996.230102992681,0.09247311827956989
2,2599.910379645707,0.09247311827956989
3,7409.339706657414,0.09129511677282377
3,801.4965265319756,0.09129511677282377
3,801.4965265319756,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,9223.732236225667,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,801.4965265319756,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,2599.910379645707,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,9223.732236225667,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,7409.339706657414,0.09129511677282377
3,4996.230102992681,0.09129511677282377
3,7409.339706657414,0.09129511677282377
4,4996.230102992681,0.10886075949367088
4,801.4965265319756,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,9223.732236225667,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,9223.732236225667,0.10886075949367088
4,9223.732236225667,0.10886075949367088
4,9223.732236225667,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,9223.732236225667,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,801.4965265319756,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,7409.339706657414,0.10886075949367088
4,9223.732236225667,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,4996.230102992681,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,2599.910379645707,0.10886075949367088
4,7409.339706657414,0.10886075949367088
5,4996.230102992681,0.109375
5,9223.732236225667,0.109375
5,7409.339706657414,0.109375
5,9223.732236225667,0.109375
5,7409.339706657414,0.109375
5,7409.339706657414,0.109375
5,801.4965265319756,0.109375
5,4996.230102992681,0.109375
5,9223.732236225667,0.109375
5,2599.910379645707,0.109375
5,7409.339706657414,0.109375
5,7409.339706657414,0.109375
5,9223.732236225667,0.109375
5,801.4965265319756,0.109375
5,4996.230102992681,0.109375
5,4996.230102992681,0.109375
5,801.4965265319756,0.109375
5,4996.230102992681,0.109375
5,9223.732236225667,0.109375
5,9223.732236225667,0.109375
5,2599.910379645707,0.109375
5,9223.732236225667,0.109375
5,2599.910379645707,0.109375
5,4996.230102992681,0.109375
5,2599.910379645707,0.109375
5,7409.339706657414,0.109375
5,7409.339706657414,0.109375
5,9223.732236225667,0.109375
5,4996.230102992681,0.109375
5,9223.732236225667,0.109375
5,9223.732236225667,0.109375
5,7409.339706657414,0.109375
5,2599.910379645707,0.109375
5,2599.910379645707,0.109375
5,9223.732236225667,0.109375
5,7409.339706657414,0.109375
5,801.4965265319756,0.109375
5,9223.732236225667,0.109375
5,4996.230102992681,0.109375
5,9223.732236225667,0.109375
5,2599.910379645707,0.109375
5,801.4965265319756,0.109375
6,801.4965265319756,0.1004566210045662
6,9223.732236225667,0.1004566210045662
6,9223.732236225667,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,7409.339706657414,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,7409.339706657414,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,9223.732236225667,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,9223.732236225667,0.1004566210045662
6,9223.732236225667,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,7409.339706657414,0.1004566210045662
6,7409.339706657414,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,801.4965265319756,0.1004566210045662
6,4996.230102992681,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,7409.339706657414,0.1004566210045662
6,2599.910379645707,0.1004566210045662
6,2599.910379645707,0.1004566210045662
7,7409.339706657414,0.0911214953271028
7,801.4965265319756,0.0911214953271028
7,9223.732236225667,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,4996.230102992681,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,801.4965265319756,0.0911214953271028
7,4996.230102992681,0.0911214953271028
7,4996.230102992681,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,801.4965265319756,0.0911214953271028
7,801.4965265319756,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,9223.732236225667,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,4996.230102992681,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,4996.230102992681,0.0911214953271028
7,9223.732236225667,0.0911214953271028
7,4996.230102992681,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,9223.732236225667,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,801.4965265319756,0.0911214953271028
7,801.4965265319756,0.0911214953271028
7,7409.339706657414,0.0911214953271028
7,2599.910379645707,0.0911214953271028
7,4996.230102992681,0.0911214953271028
8,7409.339706657414,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,801.4965265319756,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,801.4965265319756,0.09839816933638444
8,801.4965265319756,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,9223.732236225667,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,801.4965265319756,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,9223.732236225667,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,9223.732236225667,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,801.4965265319756,0.09839816933638444
8,9223.732236225667,0.09839816933638444
8,4996.230102992681,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,801.4965265319756,0.09839816933638444
8,801.4965265319756,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,2599.910379645707,0.09839816933638444
8,7409.339706657414,0.09839816933638444
8,4996.230102992681,0.09839816933638444
9,2599.910379645707,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,801.4965265319756,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,801.4965265319756,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,801.4965265319756,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,9223.732236225667,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,9223.732236225667,0.10392609699769054
9,801.4965265319756,0.10392609699769054
9,9223.732236225667,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,9223.732236225667,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,9223.732236225667,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,9223.732236225667,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,2599.910379645707,0.10392609699769054
9,7409.339706657414,0.10392609699769054
9,4996.230102992681,0.10392609699769054
9,4996.230102992681,0.10392609699769054
10,4996.230102992681,0.09799554565701558
10,801.4965265319756,0.09799554565701558
10,9223.732236225667,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,2599.910379645707,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,2599.910379645707,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,9223.732236225667,0.09799554565701558
10,801.4965265319756,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,2599.910379645707,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,2599.910379645707,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,801.4965265319756,0.09799554565701558
10,2599.910379645707,0.09799554565701558
10,9223.732236225667,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,801.4965265319756,0.09799554565701558
10,801.4965265319756,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,2599.910379645707,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,2599.910379645707,0.09799554565701558
10,9223.732236225667,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,801.4965265319756,0.09799554565701558
10,7409.339706657414,0.09799554565701558
10,9223.732236225667,0.09799554565701558
10,4996.230102992681,0.09799554565701558
10,801.4965265319756,0.09799554565701558
10,9223.732236225667,0.09799554565701558
11,2599.910379645707,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,801.4965265319756,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,801.4965265319756,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,801.4965265319756,0.09312638580931264
11,801.4965265319756,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,801.4965265319756,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,801.4965265319756,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,4996.230102992681,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,7409.339706657414,0.09312638580931264
11,2599.910379645707,0.09312638580931264
11,7409.339706657414,0.09312638580931264
12,4996.230102992681,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,801.4965265319756,0.09976798143851508
12,801.4965265319756,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,9223.732236225667,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,9223.732236225667,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,2599.910379645707,0.09976798143851508
12,9223.732236225667,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,801.4965265319756,0.09976798143851508
12,2599.910379645707,0.09976798143851508
12,2599.910379645707,0.09976798143851508
12,801.4965265319756,0.09976798143851508
12,2599.910379645707,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,9223.732236225667,0.09976798143851508
12,801.4965265319756,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,4996.230102992681,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,9223.732236225667,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,2599.910379645707,0.09976798143851508
12,9223.732236225667,0.09976798143851508
12,2599.910379645707,0.09976798143851508
12,7409.339706657414,0.09976798143851508
12,801.4965265319756,0.09976798143851508
12,2599.910379645707,0.09976798143851508
