ss_promo_sk,ss_wholesale_cost,ss_list_price,tpcds-1m-ssales_rate
1,27.99890870923288,64.17130377015151,0.04988726042841037
1,70.0265037638436,87.08104854978731,0.04988726042841037
1,16.71050300952257,38.27148861715796,0.04988726042841037
1,72.23499282120257,117.78391926576165,0.04988726042841037
1,75.35378559404437,114.84649698424093,0.04988726042841037
1,21.20261489593781,32.52961063959607,0.04988726042841037
1,44.192930897004615,82.12411547800902,0.04988726042841037
1,69.68711645257622,90.02427998317931,0.04988726042841037
1,93.49018753959474,117.85975665588863,0.04988726042841037
1,92.60584454123183,120.769904790711,0.04988726042841037
1,73.88240702936018,116.02559035832223,0.04988726042841037
1,76.99534648984289,109.66763388901235,0.04988726042841037
1,45.381995577363426,37.22625118707894,0.04988726042841037
1,5.086507687525371,10.44427311117382,0.04988726042841037
1,48.1317416887794,74.9406734492862,0.04988726042841037
1,8.558443477840346,4.405988574673486,0.04988726042841037
1,20.399255207289478,32.48311965444957,0.04988726042841037
1,41.65660977489712,44.142425598086476,0.04988726042841037
1,71.05229554247397,86.20271640768595,0.04988726042841037
1,42.72104457259698,40.21602604235854,0.04988726042841037
1,73.55295966519313,84.70765873056042,0.04988726042841037
1,4.218617001048117,10.275754276292442,0.04988726042841037
1,16.98799429446701,12.089312602378277,0.04988726042841037
1,79.24551312094009,150.1742556499615,0.04988726042841037
1,3.4483496406805036,12.89557679758048,0.04988726042841037
1,92.56458929174778,121.53874610769745,0.04988726042841037
1,69.30913785669766,90.56400129831987,0.04988726042841037
1,93.7430144001713,162.6245833128524,0.04988726042841037
1,93.75627791108514,78.79667417195728,0.04988726042841037
1,71.26963286750255,123.56654247141724,0.04988726042841037
1,78.24862577742866,152.40763370196834,0.04988726042841037
1,70.01245856728305,90.10985142240062,0.04988726042841037
1,10.82565572997484,14.299065944047367,0.04988726042841037
1,53.511150800679374,105.4258506666512,0.04988726042841037
1,38.43601269967307,44.00884154843209,0.04988726042841037
1,27.278805515499197,26.03775740691266,0.04988726042841037
1,93.82784840127516,116.29414806988284,0.04988726042841037
1,46.48557026553031,75.08900745655562,0.04988726042841037
1,78.10254278110865,110.43578058914807,0.04988726042841037
1,48.48056904501796,76.15366727092814,0.04988726042841037
1,21.348882174664116,32.99906609355361,0.04988726042841037
