c_nationkey,c_acctbal,tpch-customer-skew_rate
0,5892.372155330145,0.973568281938326
0,7583.138594104316,0.973568281938326
0,7573.567235888719,0.973568281938326
0,5347.105659557072,0.973568281938326
0,7536.2423103551355,0.973568281938326
0,7570.425689497706,0.973568281938326
0,7561.3939645642595,0.973568281938326
0,7550.0979479466005,0.973568281938326
0,7582.6644937588435,0.973568281938326
0,5082.833089947634,0.973568281938326
0,7553.059711037055,0.973568281938326
0,4880.272133859126,0.973568281938326
0,7483.2579308137965,0.973568281938326
0,5790.307140028963,0.973568281938326
0,7547.78736918303,0.973568281938326
0,5446.933083047354,0.973568281938326
0,7447.714352986612,0.973568281938326
0,7565.907389478552,0.973568281938326
0,7560.3948802665145,0.973568281938326
0,7541.805578294438,0.973568281938326
0,5626.430532937696,0.973568281938326
0,5176.46709446398,0.973568281938326
0,5248.128535293875,0.973568281938326
0,6356.219954947828,0.973568281938326
0,7534.56691212594,0.973568281938326
0,7628.678908262312,0.973568281938326
0,7535.654146965084,0.973568281938326
0,7533.497126800058,0.973568281938326
0,7538.405202259761,0.973568281938326
0,7595.946176609475,0.973568281938326
0,5603.218941321863,0.973568281938326
0,7577.034376844703,0.973568281938326
0,5897.502987049054,0.973568281938326
0,6170.308230538101,0.973568281938326
0,5573.7974409494445,0.973568281938326
0,6007.286296051056,0.973568281938326
0,7539.238823577287,0.973568281938326
0,7551.651257219667,0.973568281938326
0,7554.800056229735,0.973568281938326
0,6001.673890984059,0.973568281938326
0,7520.025939257501,0.973568281938326
0,7609.697199974134,0.973568281938326
0,5377.178291260045,0.973568281938326
0,7564.326001522708,0.973568281938326
0,5660.671638305181,0.973568281938326
0,7524.003400426701,0.973568281938326
0,6654.706672714853,0.973568281938326
0,6098.742932310527,0.973568281938326
0,7548.73029131216,0.973568281938326
0,7500.979066667421,0.973568281938326
0,7549.512229313568,0.973568281938326
0,7543.308191280006,0.973568281938326
0,5926.308414802726,0.973568281938326
0,6226.809431215159,0.973568281938326
0,7513.804508146619,0.973568281938326
0,5745.389832426779,0.973568281938326
0,7563.336215947142,0.973568281938326
0,7509.316328110308,0.973568281938326
0,7542.178905659521,0.973568281938326
0,7556.9818553760215,0.973568281938326
0,5403.185833066251,0.973568281938326
0,5049.464222387629,0.973568281938326
0,7609.807468602121,0.973568281938326
0,4100.088322939606,0.973568281938326
0,7553.629113678744,0.973568281938326
0,7531.025770440302,0.973568281938326
0,7511.133464609907,0.973568281938326
0,7559.286896212591,0.973568281938326
0,4588.194779524045,0.973568281938326
0,6400.344892646324,0.973568281938326
0,5088.695852932083,0.973568281938326
0,4823.205154400405,0.973568281938326
0,5572.106019417795,0.973568281938326
0,5596.896830348551,0.973568281938326
0,7532.399935219655,0.973568281938326
0,7528.4149428539795,0.973568281938326
0,6542.043315630964,0.973568281938326
0,5048.506022626248,0.973568281938326
0,7543.05799993791,0.973568281938326
0,7583.180111746111,0.973568281938326
0,7531.754034257645,0.973568281938326
0,7521.934862214143,0.973568281938326
0,6383.776102428993,0.973568281938326
0,7511.864005077205,0.973568281938326
0,7532.1407189297415,0.973568281938326
0,7572.927953541977,0.973568281938326
0,6290.911668899453,0.973568281938326
0,7527.015384301816,0.973568281938326
0,7542.914470126509,0.973568281938326
0,7571.794201076644,0.973568281938326
0,5232.048129421813,0.973568281938326
0,7540.564018768843,0.973568281938326
0,5770.357227421305,0.973568281938326
0,5106.994923212352,0.973568281938326
0,7544.836063552732,0.973568281938326
0,7547.803118413415,0.973568281938326
0,7582.4141583249775,0.973568281938326
0,7519.170101390677,0.973568281938326
0,7570.882013721906,0.973568281938326
0,6189.285891221772,0.973568281938326
0,7569.909624825954,0.973568281938326
0,5236.7715201198525,0.973568281938326
0,6296.904199303886,0.973568281938326
0,5730.2358655608205,0.973568281938326
0,7569.745288163066,0.973568281938326
0,7494.868624643373,0.973568281938326
0,7556.0212723990335,0.973568281938326
0,7558.886969506896,0.973568281938326
0,5772.112170463511,0.973568281938326
0,6859.945963826614,0.973568281938326
0,7574.844556589925,0.973568281938326
0,7585.009769820462,0.973568281938326
0,7577.819196681497,0.973568281938326
0,7568.118146267409,0.973568281938326
0,7573.542932410296,0.973568281938326
0,4549.486807120789,0.973568281938326
0,7583.842640898299,0.973568281938326
0,5181.660659051667,0.973568281938326
0,4526.7703391527,0.973568281938326
0,7547.82679749417,0.973568281938326
0,7554.718423439366,0.973568281938326
0,7564.765356539543,0.973568281938326
0,7530.219252784581,0.973568281938326
0,7538.178447443941,0.973568281938326
0,7543.585848914861,0.973568281938326
0,5415.256640744898,0.973568281938326
0,6254.2785413218135,0.973568281938326
0,7463.379135988303,0.973568281938326
0,4455.22016850834,0.973568281938326
0,7524.715338646582,0.973568281938326
0,4435.419667670432,0.973568281938326
0,7525.610950644791,0.973568281938326
0,5964.179279805017,0.973568281938326
0,5824.052404801631,0.973568281938326
0,5736.36626488715,0.973568281938326
0,7530.50393249166,0.973568281938326
0,5969.391771795397,0.973568281938326
0,6439.485470912667,0.973568281938326
0,7570.760035236133,0.973568281938326
0,6304.228530588784,0.973568281938326
0,4762.1341689354285,0.973568281938326
0,7555.289833759707,0.973568281938326
0,6664.274044608398,0.973568281938326
0,6175.303702649865,0.973568281938326
0,7566.229506628825,0.973568281938326
0,7558.059685825689,0.973568281938326
0,7501.8507546288665,0.973568281938326
0,7569.536321476166,0.973568281938326
0,7547.70522726841,0.973568281938326
0,7542.958946452633,0.973568281938326
0,7551.970329230549,0.973568281938326
0,7518.566126330475,0.973568281938326
0,7597.190423446567,0.973568281938326
0,6042.132791525918,0.973568281938326
0,7560.144881046777,0.973568281938326
0,7483.987827671192,0.973568281938326
0,6498.877939893286,0.973568281938326
0,6549.870943760224,0.973568281938326
0,5230.265942390882,0.973568281938326
0,6052.563224304424,0.973568281938326
0,5735.114546994599,0.973568281938326
0,6006.865376425238,0.973568281938326
0,7546.113936605721,0.973568281938326
0,7555.133109945297,0.973568281938326
0,6422.872660145131,0.973568281938326
0,5195.707659638859,0.973568281938326
0,7576.742999271881,0.973568281938326
0,7568.1717339964125,0.973568281938326
0,7572.478925164363,0.973568281938326
0,7504.002669142201,0.973568281938326
0,4670.163338236105,0.973568281938326
0,7534.688842581122,0.973568281938326
0,7537.81548508013,0.973568281938326
0,6188.025283185531,0.973568281938326
0,7538.630847568957,0.973568281938326
0,7585.7402286357565,0.973568281938326
0,7566.431066998783,0.973568281938326
0,7573.629166531164,0.973568281938326
0,5076.011625338855,0.973568281938326
0,7572.09424336786,0.973568281938326
0,7546.952866504182,0.973568281938326
0,7564.414550718002,0.973568281938326
0,7605.030158824588,0.973568281938326
0,7550.365992258914,0.973568281938326
0,7522.007642966818,0.973568281938326
0,7519.976559008161,0.973568281938326
0,5373.173138138475,0.973568281938326
0,6051.452673290298,0.973568281938326
0,7611.557933840063,0.973568281938326
0,7557.797842262515,0.973568281938326
0,7551.874325687722,0.973568281938326
0,7530.515973760514,0.973568281938326
0,7533.362720399184,0.973568281938326
0,7536.77394654409,0.973568281938326
0,7510.647404647581,0.973568281938326
0,6279.478513946411,0.973568281938326
0,7550.016507278591,0.973568281938326
0,7574.491536558196,0.973568281938326
0,7540.167783213971,0.973568281938326
0,7579.442909193043,0.973568281938326
0,7554.5250714972,0.973568281938326
0,7548.331781508863,0.973568281938326
0,7541.923637484086,0.973568281938326
0,7583.090659575729,0.973568281938326
0,7564.207317935393,0.973568281938326
0,5511.065289119246,0.973568281938326
0,7564.586711563963,0.973568281938326
0,4764.544401601205,0.973568281938326
0,7533.649928916813,0.973568281938326
0,5202.8786359451115,0.973568281938326
0,4209.736774197413,0.973568281938326
0,5664.797525313632,0.973568281938326
0,5477.87809594722,0.973568281938326
0,5868.572667115485,0.973568281938326
0,7586.126336940776,0.973568281938326
0,7570.543066652979,0.973568281938326
0,7522.48991331561,0.973568281938326
0,5612.18321733866,0.973568281938326
0,5422.51415256271,0.973568281938326
0,7565.710910744992,0.973568281938326
0,7551.523356562177,0.973568281938326
1,7486.676263084459,0.015503156331229112
1,7534.718757233194,0.015503156331229112
1,7507.133030409621,0.015503156331229112
1,7520.13945835565,0.015503156331229112
1,7517.023136429619,0.015503156331229112
1,7529.933309872991,0.015503156331229112
1,7501.552955366193,0.015503156331229112
1,7494.572953135826,0.015503156331229112
1,7489.285486449083,0.015503156331229112
1,7517.734615957368,0.015503156331229112
1,7522.607809201252,0.015503156331229112
1,7524.510966085593,0.015503156331229112
1,7519.229260668093,0.015503156331229112
1,7511.096471449668,0.015503156331229112
1,7514.827735020311,0.015503156331229112
1,7520.0193758774085,0.015503156331229112
1,7493.872916896089,0.015503156331229112
1,7509.910716264793,0.015503156331229112
1,7524.016589626651,0.015503156331229112
1,7506.480456797926,0.015503156331229112
1,7508.680198971786,0.015503156331229112
1,7511.699826915263,0.015503156331229112
1,7519.363855589033,0.015503156331229112
1,7523.15738121319,0.015503156331229112
1,7504.150089431372,0.015503156331229112
1,7510.507001627575,0.015503156331229112
1,5245.588606902821,0.015503156331229112
1,7516.262898648668,0.015503156331229112
1,7537.018647989777,0.015503156331229112
1,7521.561424378705,0.015503156331229112
1,7516.7476041483615,0.015503156331229112
1,5657.872892021229,0.015503156331229112
1,7517.913882929085,0.015503156331229112
1,7507.066810635509,0.015503156331229112
1,7512.122673818395,0.015503156331229112
1,7505.99891171104,0.015503156331229112
1,7519.179745933103,0.015503156331229112
1,4928.84142645534,0.015503156331229112
1,7514.2342282271475,0.015503156331229112
